ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder
917159,6,0.0,2,0,MI,Eden Gardens,2018-05-09,field,night,1,-1,1,1.428,8.25,24.16,1.261,8.39,25.05,0.847,8.09,25.96,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,34.9,27.7,0.0,24.1,3.0,IPL,4
917159,6,20.0,2,0,SRH,Eden Gardens,2018-05-25,field,night,1,-2,1,1.428,8.25,24.16,1.261,8.39,25.05,0.847,8.09,25.96,1.0,1,0,0,0,0.9353,0.9353,1.3382,1.0927,32.3,27.4,0.1,27.4,51.0,IPL,4
917159,6,20.0,1,0,Haryana,Cuttack,2019-03-02,field,day,0,-2,0,1.2,7.3,24.38,1.0,7.82,19.93,1.2,8.06,24.09,1.0,2,0,0,0,0.9353,0.9353,1.3382,1.0927,28.7,18.1,0.0,15.6,2.0,Other,4
917159,6,20.0,1,1,CSK,Chennai,2019-04-09,field,night,0,-4,0,1.454,7.74,27.44,1.352,8.17,24.46,1.2,7.98,26.02,1.0,3,0,0,0,0.9353,0.9353,1.3382,1.0927,32.7,27.2,0.2,24.1,51.0,IPL,4
917159,6,14.28571429,2,0,RCB,Sharjah,2020-10-12,bat,night,0,4,0,0.428,8.5,20.42,1.031,7.08,22.0,0.744,7.62,23.54,1.0,4,0,0,1,0.9353,0.9353,1.3382,1.0927,35.6,28.2,0.0,22.9,0.0,IPL,4
917159,6,30.0,1,0,Kings XI,Sharjah,2020-10-26,field,night,0,-2,0,0.428,8.5,20.42,0.622,7.89,25.18,0.744,7.78,22.66,3.0,5,0,0,1,0.9353,1.1919,1.6402,1.0927,33.0,20.1,0.0,24.5,0.0,IPL,4
917159,6,27.27272727,1,1,Punjab,Ahmedabad,2021-01-26,field,day,0,-1,0,1.461,8.05,29.93,1.0,8.54,27.41,1.166,8.41,26.11,3.0,6,0,0,1,0.9353,1.1919,1.3382,1.0927,26.2,12.4,0.0,17.1,2.0,Other,4
917159,6,25.0,2,1,CSK,Wankhede,2021-04-21,field,night,1,-4,0,1.25,8.23,27.2,1.38,8.43,26.58,0.732,8.32,26.77,2.0,7,0,0,1,0.9353,1.1919,1.3382,1.0927,28.6,28.0,0.0,25.3,3.0,IPL,4
917159,6,23.52941176,1,0,RR,Wankhede,2021-04-24,field,night,0,-2,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,1.333333333,8,0,0,2,0.9353,1.1591,1.3382,1.0927,28.9,26.5,0.0,29.8,3.0,IPL,4
917159,6,23.52941176,2,0,GT,DY Patil,2022-04-14,field,night,1,4,0,0.645,8.17,24.42,1.058,8.42,26.93,0.961,8.2,24.72,1.333333333,9,0,0,2,0.9353,1.1919,1.3382,1.0927,34.6,25.2,0.0,18.7,3.0,IPL,4
917159,6,33.33333333,1,1,RCB,Pune,2022-04-26,field,night,0,0,0,0.71,8.01,23.29,1.047,8.42,23.82,1.241,8.12,27.46,2.666666667,10,0,0,2,0.9353,1.1919,1.3382,1.3947,40.2,24.3,0.0,21.1,2.0,IPL,4
917159,6,34.48275862,1,0,GT,Ahmedabad,2022-05-29,bat,night,1,-2,0,1.461,8.05,29.93,1.5,8.21,22.78,1.166,8.41,26.11,2.5,11,0,0,2,0.9353,1.1919,1.3382,1.2437,40.2,28.2,0.1,21.5,51.0,IPL,4
