ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder
1050545,6,0.0,1,1,Stars,Canberra,2020-12-11,field,night,0,4,0,1.384,8.18,26.05,0.833,8.43,22.42,0.631,8.3,25.52,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,20.1,8.4,0.9,20.5,53.0,BBL,4
1050545,6,66.66666667,2,1,Strikers,Brisbane,2020-12-23,field,night,1,-4,1,1.075,8.45,25.06,0.84,8.42,24.61,1.097,8.32,24.65,2.0,1,0,0,0,1.2373,1.2373,1.3382,1.0927,31.2,21.0,0.0,21.9,3.0,BBL,4
1050545,6,50.0,1,0,Sixers,Carrara,2021-01-10,field,night,0,7,0,0.666,8.2,21.15,1.0,8.44,21.56,1.0,8.3,23.7,1.0,2,0,0,1,1.0863,1.0863,1.3382,1.0927,24.6,19.7,2.5,27.3,53.0,BBL,4
1050545,6,71.42857143,2,0,Strikers,Adelaide,2021-01-21,bat,night,0,1,0,1.125,8.14,26.17,0.764,7.76,25.78,1.454,8.02,23.14,2.5,3,0,0,1,1.2373,1.2373,1.3382,1.0927,31.6,15.4,0.0,18.1,3.0,BBL,4
1050545,6,66.66666667,2,1,Scorchers,Canberra,2021-02-04,field,day,1,39,0,1.384,8.18,26.05,1.2,8.24,26.38,0.631,8.3,25.19,3.0,4,0,0,1,1.2373,1.2373,1.6402,1.0927,25.3,13.0,1.4,14.6,51.0,BBL,3
1050545,6,125.0,1,0,Thunder,Canberra,2021-12-06,field,night,0,54,0,1.384,8.18,26.05,0.833,8.43,22.42,0.631,8.3,25.52,8.333333333,5,0,0,1,1.5393,1.7959,2.625,1.0927,20.6,6.7,0.0,14.8,3.0,BBL,3
1050545,6,134.2105263,2,0,Scorchers,Perth,2021-12-08,bat,night,0,64,0,1.812,8.06,29.14,1.75,8.15,22.06,0.884,8.09,23.82,17.0,6,0,0,1,1.9655,2.6483,1.3382,2.1229,38.8,24.5,0.0,29.2,2.0,BBL,3
1050545,6,134.9206349,2,0,Thunder,Brisbane,2021-12-19,field,night,1,70,1,1.075,8.45,25.06,0.84,8.42,24.61,1.097,8.32,24.65,28.33333333,7,0,0,1,2.3917,3.5007,1.3382,2.5491,29.3,17.6,0.0,17.6,3.0,BBL,3
1050545,6,138.0434783,1,1,Sixers,Sydney,2021-12-29,bat,night,1,-1,0,1.703,7.9,25.3,1.461,8.12,20.1,1.078,8.18,25.22,42.33333333,8,0,0,1,3.2441,3.5007,1.3382,1.6967,21.6,14.4,6.8,14.0,61.0,BBL,3
1050545,6,131.9587629,1,1,Hurricanes,Hobart,2022-01-01,field,daynight,0,15,0,1.931,8.2,27.03,0.956,8.44,24.66,1.066,8.35,25.57,32.0,9,0,0,1,2.8179,3.5007,1.3382,1.0927,22.0,13.2,0.6,19.2,51.0,BBL,3
1050545,6,129.8076923,2,0,Strikers,Brisbane,2022-01-12,bat,night,0,35,1,1.075,8.45,25.06,1.0,8.21,26.22,1.097,8.32,24.65,27.0,10,0,0,1,2.3917,3.5007,3.8708,1.0927,28.3,18.1,0.7,17.9,51.0,BBL,3
1050545,6,124.1935484,1,0,Thunder,Sydney,2022-12-27,bat,night,1,56,0,1.703,7.9,25.3,1.461,8.12,20.1,1.078,8.18,25.22,30.8,11,0,0,1,2.8179,3.5007,1.3382,3.4015,26.3,15.4,0.0,19.3,1.0,BBL,3
1050545,6,129.0780142,1,0,Scorchers,Perth,2023-02-04,bat,night,1,22,0,1.812,8.06,29.14,0.571,7.83,27.6,0.884,8.18,24.42,36.4,12,0,0,1,2.8179,3.5007,3.188,3.4015,37.8,25.2,0.0,29.5,3.0,BBL,4
1050545,6,132.3943662,1,0,Thunder,Canberra,2023-12-12,field,night,0,-2,0,1.384,8.18,26.05,0.833,8.43,22.42,0.631,8.3,25.52,37.6,13,0,0,1,2.8179,3.0745,3.275,3.6581,28.9,18.8,0.1,17.0,51.0,BBL,3
1050545,6,132.3943662,1,1,Thunder,Brisbane,2023-12-27,bat,night,1,8,1,1.075,8.45,25.06,1.0,8.36,25.53,1.097,8.36,25.34,37.6,14,0,0,1,2.8179,3.5007,4.1274,3.6581,32.9,21.4,0.8,13.1,51.0,BBL,3
