ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder
784379,6,0.0,1,1,Dynamites,Mirpur,2017-11-11,field,night,0,16,0,1.112,7.54,22.7,0.841,7.77,22.8,0.829,7.64,22.34,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,30.3,18.2,0.0,9.7,3.0,Other,3
784379,6,80.0,2,1,Saracens,Colombo (Bloomfield),2018-02-24,field,day,1,26,0,1.625,7.36,19.25,2.0,8.11,17.88,0.826,7.64,19.19,8.0,1,0,0,0,1.3883,1.3883,1.3382,1.0927,33.0,23.9,0.5,23.6,51.0,Tournament,2
784379,6,111.1111111,1,1,Bloomfield,Colombo (Colts),2018-02-25,field,day,0,16,0,1.2,7.07,18.05,0.925,7.3,17.37,0.903,7.32,17.62,10.0,2,0,0,0,1.9655,1.9655,1.3382,1.0927,32.2,24.9,12.6,13.7,63.0,Tournament,2
784379,6,118.1818182,2,1,Panadura,Katunayake,2018-03-01,field,day,1,-4,0,2.461,6.81,23.39,0.916,7.3,20.74,1.368,7.25,18.96,8.666666667,3,0,0,0,1.5393,1.5393,1.3382,1.0927,31.8,23.5,2.4,9.3,61.0,Tournament,2
784379,6,118.1818182,2,1,Negambo CC,Colombo (Burgher),2018-03-02,field,day,1,-4,0,4.375,6.72,22.58,1.875,7.69,16.91,0.791,7.27,18.48,6.5,4,0,0,1,1.5393,1.5393,1.3382,1.0927,29.9,24.4,7.0,10.6,63.0,Tournament,2
784379,6,113.0434783,1,1,Tamil Union,Colombo (PSS),2018-03-07,field,day,0,148,0,1.27,6.95,18.89,0.575,7.14,20.13,0.653,7.0,17.09,5.2,5,0,0,2,1.5393,1.7631,1.3382,1.0927,29.3,23.5,0.2,12.7,51.0,Tournament,2
784379,6,156.25,2,1,Nondescripts,Colombo (PSS),2018-03-08,field,day,1,80,0,1.27,6.95,18.89,1.736,7.14,17.49,0.653,7.03,19.49,16.66666667,6,0,1,2,1.9655,2.1893,3.5814,1.0927,30.4,23.5,0.4,11.6,51.0,Tournament,2
784379,6,156.043956,1,1,Kandy,Colombo (RPS),2018-08-21,bat,night,1,2,0,1.036,7.74,21.28,1.159,7.7,19.86,0.936,7.78,21.25,20.28571429,7,0,1,2,2.3917,2.6155,1.3382,1.0927,27.8,24.2,1.0,16.2,51.0,T20 Tournament,2
784379,6,151.5789474,1,1,Galle,Colombo (RPS),2018-08-22,bat,night,1,8,0,1.036,7.74,21.28,1.159,7.7,19.86,0.936,7.78,21.25,18.0,8,0,1,2,1.9655,2.6155,1.4892,1.0927,27.8,24.4,0.8,15.5,51.0,T20 Tournament,3
784379,6,148.0,1,1,Colombo,Dambulla,2018-08-25,bat,night,1,29,0,1.1,8.69,27.97,0.75,8.06,25.48,0.909,8.85,24.26,16.44444444,9,0,1,2,1.9655,2.6483,1.3382,1.0927,32.6,23.5,0.2,24.4,51.0,T20 Tournament,3
784379,6,145.5357143,1,0,Kandy,Dambulla,2018-08-26,field,night,0,53,0,1.1,8.69,27.97,1.0,9.24,28.46,0.909,8.85,24.26,16.3,10,0,1,2,1.9655,2.6483,2.3684,1.2437,31.3,24.3,0.0,29.3,3.0,T20 Tournament,2
784379,6,150.7936508,2,1,Galle,Pallekele,2018-08-29,bat,day,0,10,0,1.0,8.21,24.34,0.739,7.89,24.89,1.281,8.12,22.85,19.0,11,0,1,2,1.9655,2.6483,1.3382,1.5457,27.0,21.9,2.0,17.7,53.0,T20 Tournament,3
784379,6,146.2686567,1,0,Colombo,Pallekele,2018-08-30,bat,night,1,46,0,1.0,8.21,24.34,1.352,8.12,22.46,1.281,8.34,25.83,17.81818182,12,0,1,2,1.9655,2.2221,1.6402,2.1229,27.4,21.5,5.3,17.0,63.0,T20 Tournament,3
784379,6,132.9341317,1,1,Colombo,Colombo (RPS),2018-09-02,bat,night,1,34,0,1.036,7.74,21.28,1.159,7.7,19.86,0.936,7.78,21.25,20.18181818,13,0,1,2,2.3917,2.6483,1.8968,3.2505,28.8,24.6,1.0,17.0,51.0,T20 Tournament,3
784379,6,131.8918919,1,1,Negombo,Colombo (Moors),2019-02-18,field,day,0,1,0,3.0,7.03,22.66,2.5,8.31,16.58,1.0,7.95,18.2,20.33333333,14,0,1,2,2.3917,3.0745,1.3382,1.0927,29.6,24.3,2.5,10.8,53.0,Tournament,2
784379,6,131.0160428,2,1,Chilaw CC,Colombo (Thurstan),2019-02-19,field,day,1,34,0,0.0,8.55,16.72,1.0,8.27,19.81,1.0,8.27,18.87,18.84615385,15,0,1,2,1.9655,2.6483,1.3382,1.0927,30.5,23.7,0.4,14.2,51.0,Tournament,2
784379,6,133.1632653,1,1,Colts CC,Panagoda,2019-02-21,bat,day,1,33,0,3.2,6.28,19.62,0.428,6.34,18.1,0.5,6.45,15.57,18.64285714,16,0,1,2,1.9655,2.2221,1.3382,1.0927,32.7,23.5,0.4,20.5,51.0,Tournament,2
784379,6,134.2995169,2,1,Nondescripts,Colombo (PSS),2019-02-25,bat,day,0,70,0,1.27,6.95,18.89,1.266,6.88,16.48,0.653,7.03,19.49,18.53333333,17,0,1,2,1.9655,2.6483,3.838,3.4015,31.1,23.1,1.4,15.5,53.0,Tournament,2
784379,6,135.042735,1,1,New Zealand,Pallekele,2019-09-03,bat,night,1,23,1,1.0,8.28,23.85,1.352,8.12,22.46,1.281,8.34,25.83,19.75,18,0,1,2,1.9655,2.2221,3.1426,1.0927,28.3,21.6,1.4,20.7,53.0,Bilateral,3
784379,3,135.6846473,1,1,New Zealand,Pallekele,2019-09-03,bat,night,1,23,1,1.0,8.28,23.85,1.352,8.12,22.46,1.281,8.34,25.83,19.23529412,19,0,1,2,1.9655,2.2221,3.124,2.1229,28.3,21.6,1.4,20.7,53.0,Bilateral,3
784379,6,136.2903226,1,0,New Zealand,Pallekele,2019-09-06,bat,night,1,20,1,1.0,8.28,23.85,1.352,8.12,22.46,1.281,8.34,25.83,18.77777778,20,0,1,2,1.9655,2.2221,2.9544,2.1229,27.0,21.4,3.0,18.2,53.0,Bilateral,3
784379,3,136.4341085,1,0,New Zealand,Pallekele,2019-09-06,bat,night,1,20,1,1.0,8.28,23.85,1.352,8.12,22.46,1.281,8.34,25.83,19.55555556,21,0,1,2,1.9655,2.6483,3.7882,2.3795,27.0,21.4,3.0,18.2,53.0,Bilateral,3
784379,6,136.5671642,1,0,Pakistan,Lahore,2019-10-05,field,night,0,15,0,1.075,7.9,24.27,0.725,7.98,25.97,0.989,8.04,23.73,20.33333333,22,0,1,2,2.3917,2.6483,1.3382,1.0927,30.6,19.6,0.0,12.5,3.0,Bilateral,3
784379,3,136.1313869,1,0,Pakistan,Lahore,2019-10-05,field,night,0,15,0,1.075,7.9,24.27,0.725,7.98,25.97,0.989,8.04,23.73,20.72222222,23,0,1,2,2.3917,2.6483,1.9422,1.6967,30.6,19.6,0.0,12.5,3.0,Bilateral,3
784379,3,135.7142857,1,0,Pakistan,Lahore,2019-10-07,bat,night,1,6,0,1.075,7.9,24.27,1.457,8.1,21.87,0.989,8.04,23.73,21.11111111,24,0,1,2,2.3917,3.5007,2.625,2.1229,30.4,21.0,0.0,14.7,3.0,Bilateral,3
784379,6,135.4609929,1,0,Pakistan,Lahore,2019-10-07,bat,night,1,6,0,1.075,7.9,24.27,1.457,8.1,21.87,0.989,8.04,23.73,21.22222222,25,0,1,2,2.3917,3.5007,2.8816,2.3795,30.4,21.0,0.0,14.7,3.0,Bilateral,3
784379,6,135.4166667,1,1,Pakistan,Lahore,2019-10-09,bat,night,1,16,0,1.075,7.9,24.27,1.457,8.1,21.87,0.989,8.04,23.73,20.52631579,27,0,1,2,2.3917,2.6483,3.821,3.0623,31.5,18.8,0.0,8.2,0.0,Bilateral,3
784379,3,135.2112676,1,1,Pakistan,Lahore,2019-10-09,bat,night,1,16,0,1.075,7.9,24.27,1.457,8.1,21.87,0.989,8.04,23.73,21.33333333,26,0,1,2,2.3917,3.0745,3.1382,2.3795,31.5,18.8,0.0,8.2,0.0,Bilateral,3
784379,3,135.6164384,2,1,Australia,Adelaide,2019-10-27,field,day,1,5,0,1.125,8.14,26.17,0.6,8.34,27.56,1.454,8.02,23.14,19.8,28,0,1,2,1.9655,2.2221,1.3382,1.0927,17.5,12.7,0.6,18.2,51.0,Bilateral,3
784379,6,132.781457,2,1,Australia,Adelaide,2019-10-27,field,day,1,5,0,1.125,8.14,26.17,0.6,8.34,27.56,1.454,8.02,23.14,19.0952381,29,0,1,2,1.9655,1.6449,1.4892,1.2437,17.5,12.7,0.6,18.2,51.0,Bilateral,3
784379,3,130.1282051,1,1,Australia,Brisbane,2019-10-30,bat,night,1,14,0,1.075,8.27,25.03,1.0,8.36,25.53,1.097,8.36,25.34,18.45454545,30,0,1,2,1.9655,1.6449,1.3382,1.2437,24.7,17.4,0.1,14.8,51.0,Bilateral,3
784379,6,128.7925697,1,1,Australia,Brisbane,2019-10-30,bat,night,1,14,0,1.075,8.27,25.03,1.0,8.36,25.53,1.097,8.36,25.34,18.08695652,31,0,1,2,1.9655,1.6449,2.2174,1.6513,24.7,17.4,0.1,14.8,51.0,Bilateral,3
784379,6,127.5449102,1,0,India,Indore,2020-01-07,field,night,0,36,0,1.744,7.74,25.41,0.604,8.03,24.82,0.573,7.76,21.96,17.75,32,0,1,2,1.9655,1.4939,1.3382,1.0927,25.8,13.9,0.0,15.4,2.0,Bilateral,3
784379,3,128.4883721,1,0,India,Indore,2020-01-07,field,night,0,36,0,1.744,7.74,25.41,0.604,8.03,24.82,0.573,7.76,21.96,18.41666667,33,0,1,2,1.9655,2.0711,2.3684,2.1229,25.8,13.9,0.0,15.4,2.0,Bilateral,3
784379,3,129.3785311,2,1,India,Pune,2020-01-10,field,night,1,-4,0,0.71,8.01,23.29,0.954,7.97,26.96,1.241,7.6,22.22,19.08333333,34,0,1,2,1.9655,2.2221,1.3382,2.9753,28.0,15.1,0.0,15.7,3.0,Bilateral,3
784379,6,128.6516854,2,1,India,Pune,2020-01-10,field,night,1,-4,0,0.71,8.01,23.29,0.954,7.97,26.96,1.241,7.6,22.22,18.32,35,0,1,3,1.9655,2.2221,1.3382,3.2319,28.0,15.1,0.0,15.7,3.0,Bilateral,3
784379,6,127.9329609,2,1,Lankan CC,Colombo (SSC),2020-01-12,bat,day,0,29,0,2.259,6.98,20.27,1.222,7.22,18.29,0.875,7.29,19.22,17.61538462,36,0,1,4,1.9655,2.1893,1.3382,1.0927,30.5,24.1,0.6,20.2,51.0,Tournament,3
