ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder
1161024,6,0.0,2,1,M. Pradesh,Indore,2019-02-21,bat,day,0,-4,0,1.744,7.74,25.41,1.882,8.03,21.01,0.573,8.17,25.66,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,33.3,20.2,0.0,21.5,2.0,Other,1
1161024,6,0.0,2,1,Mumbai,Indore,2019-02-22,field,day,1,124,0,1.744,7.74,25.41,1.653,8.26,22.62,0.573,8.17,25.66,0.0,1,0,0,1,0.9353,0.9353,1.3382,1.0927,30.6,16.8,0.0,14.2,0.0,Other,1
1161024,6,245.4545455,1,1,Saurashtra,Indore,2019-02-24,field,day,0,25,0,1.744,7.74,25.41,0.604,8.03,24.82,0.573,7.76,21.96,27.0,2,0,1,1,2.3917,2.3917,2.9856,1.0927,29.0,15.4,0.0,16.5,3.0,Other,1
1161024,6,242.3076923,2,1,Sikkim,Indore,2019-02-27,bat,day,0,14,0,1.744,7.74,25.41,1.882,8.03,21.01,0.573,8.17,25.66,21.0,3,0,1,1,2.3917,2.3917,3.2422,1.0927,24.6,16.5,0.4,26.5,51.0,Other,1
1161024,6,202.9411765,1,1,Goa,Indore,2019-02-28,bat,day,1,46,0,1.744,7.74,25.41,0.531,7.37,27.01,0.573,7.76,21.96,17.25,4,0,1,1,1.9655,1.9655,3.0726,1.0927,23.8,12.7,0.0,15.8,0.0,Other,3
1161024,6,202.2727273,2,1,Railways,Indore,2019-03-02,bat,day,0,7,0,1.744,7.74,25.41,1.882,8.03,21.01,0.573,8.17,25.66,17.8,5,0,1,1,1.9655,2.2221,3.3292,1.0927,30.4,15.5,0.0,18.4,2.0,Other,3
1161024,6,191.6666667,2,1,SRH,Hyderabad,2019-04-29,field,night,1,30,0,1.016,8.12,26.41,0.972,8.2,27.07,0.813,8.08,25.61,15.33333333,6,0,1,1,1.9655,2.2221,1.3382,1.0927,38.7,27.4,0.0,14.2,3.0,IPL,3
1161024,6,166.1538462,2,1,Hyderabad,Chandigarh,2019-11-08,field,day,1,18,0,0.75,7.59,23.64,2.5,7.45,22.0,0.312,7.72,31.71,15.42857143,7,0,1,1,1.9655,2.2221,1.3382,1.0927,23.4,15.3,1.5,16.1,53.0,Other,1
1161024,6,149.3670886,2,0,Arunachal,Chandigarh,2019-11-09,field,day,1,51,0,0.75,7.59,23.64,2.5,7.45,22.0,0.312,7.72,31.71,14.75,8,0,1,1,1.9655,2.2221,2.0664,1.0927,26.0,14.1,0.0,14.3,0.0,Other,1
1161024,6,156.6666667,2,1,Chandigarh,Chandigarh,2019-11-11,bat,day,0,38,0,0.75,7.59,23.64,3.666,7.84,20.76,0.312,7.72,31.71,17.625,9,0,1,1,1.9655,2.2221,3.4774,1.0927,22.7,14.4,0.0,12.1,3.0,Other,1
1161024,6,148.5981308,2,0,Himachal,Chandigarh,2019-11-12,bat,day,0,125,0,0.75,7.59,23.64,3.666,7.84,20.76,0.312,7.72,31.71,17.66666667,10,0,1,1,1.9655,2.2221,3.3078,1.0927,23.6,13.9,0.0,12.5,3.0,Other,1
1161024,6,155.3956835,2,1,Railways,Chandigarh,2019-11-14,field,day,1,-1,0,0.75,7.59,23.64,2.5,7.45,22.0,0.312,7.72,31.71,24.0,11,0,2,1,2.3917,3.5007,4.3512,1.3947,22.3,15.9,0.0,12.3,3.0,Other,1
1161024,6,151.7482517,1,1,Chhattisgarh,Chandigarh,2019-11-15,field,day,0,43,0,0.75,7.59,23.64,0.4,7.71,25.83,0.312,7.15,21.13,21.7,12,0,2,1,2.3917,3.0745,4.1816,1.0927,24.7,17.0,0.0,16.9,3.0,Other,1
1161024,6,140.2298851,2,1,Maharashtra,Chandigarh,2019-11-18,field,day,1,7,0,0.75,7.59,23.64,2.5,7.45,22.0,0.312,7.72,31.71,22.18181818,13,0,2,1,2.3917,3.5007,4.1816,1.0927,23.4,14.7,0.0,17.6,0.0,Other,1
1161024,6,139.5480226,2,1,SRH,Dubai (DICS),2020-10-08,bat,night,0,25,0,1.4,7.67,23.26,0.88,7.23,22.76,0.751,7.56,23.19,20.58333333,14,0,2,1,2.3917,2.6483,1.3382,1.9719,35.4,24.7,0.0,23.2,0.0,IPL,2
1161024,6,139.4594595,2,1,KKR,Abu Dhabi,2020-10-10,bat,day,0,4,0,1.142,7.58,22.54,0.947,7.35,24.08,0.864,7.53,24.41,19.84615385,15,0,2,1,1.9655,2.6483,1.3382,1.0927,34.8,30.3,0.0,29.3,0.0,IPL,2
1161024,6,136.4583333,1,1,UP,Alur (2),2021-01-10,bat,day,1,73,0,0.0,6.41,30.76,1.0,7.15,21.61,1.5,7.76,26.27,18.71428571,16,0,2,1,1.9655,1.6449,1.3382,1.0927,25.7,18.5,0.0,15.7,3.0,Other,1
1161024,6,130.9012876,2,0,Karnataka,Alur,2021-01-12,field,day,1,189,0,2.5,7.96,33.0,6.0,8.75,22.78,0.166,8.75,40.64,20.33333333,17,0,2,1,2.3917,2.0711,1.3382,1.0927,26.0,17.1,0.1,18.3,51.0,Other,1
1161024,6,138.245614,1,1,Railways,Alur (2),2021-01-14,field,day,0,127,0,0.0,6.41,30.76,2.0,8.81,19.88,1.5,7.76,26.27,26.26666667,18,0,3,1,2.3917,3.0745,3.6142,1.2437,26.5,15.7,0.4,17.0,51.0,Other,1
1161024,6,141.0493827,2,0,J + K,Alur (3),2021-01-16,field,day,1,145,0,4.0,7.74,31.33,4.0,8.14,22.45,0.25,8.14,49.53,28.5625,19,0,4,1,2.3917,3.5007,1.3382,1.0927,27.3,17.3,0.0,12.8,3.0,Other,1
1161024,6,143.2432432,1,1,Tripura,Alur (2),2021-01-18,field,day,0,15,0,0.0,6.41,30.76,2.0,8.81,19.88,1.5,7.76,26.27,33.125,20,0,5,1,2.8179,3.5563,3.838,1.0927,26.9,13.8,0.0,14.1,3.0,Other,1
