ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder
784373,6,0.0,2,0,Dambulla,Dambulla,2018-08-25,bat,night,0,35,0,1.1,8.69,27.97,1.333,8.15,21.86,0.909,8.85,27.5,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,32.6,23.5,0.2,24.4,51.0,T20 Tournament,3
784373,6,104.5454545,2,0,Dambulla,Dambulla,2018-08-25,bat,night,0,35,0,1.1,8.69,27.97,1.333,8.15,21.86,0.909,8.85,27.5,23.0,1,0,0,0,2.3917,2.3917,2.7946,2.5491,32.6,23.5,0.2,24.4,51.0,T20 Tournament,3
784373,6,104.5454545,2,0,Galle,Dambulla,2018-08-26,bat,day,0,-1,0,1.1,8.69,27.97,1.333,8.15,21.86,0.909,8.85,27.5,46.0,2,0,0,0,3.2441,3.2441,3.9036,1.0927,31.3,24.3,0.0,29.3,3.0,T20 Tournament,2
784373,6,95.91836735,2,0,Galle,Dambulla,2018-08-26,bat,day,0,-1,0,1.1,8.69,27.97,1.333,8.15,21.86,0.909,8.85,27.5,47.0,3,0,0,0,3.0931,3.0931,4.0092,1.0927,31.3,24.3,0.0,29.3,3.0,T20 Tournament,2
784373,6,88.88888889,2,1,Dambulla,Pallekele,2018-08-30,bat,night,0,33,0,1.0,8.21,24.34,0.739,7.89,24.89,1.281,8.12,22.85,48.0,4,0,0,0,3.0931,3.0931,1.3382,3.4015,27.4,21.5,5.3,17.0,63.0,T20 Tournament,2
784373,6,92.0,2,1,Dambulla,Pallekele,2018-08-30,bat,night,0,33,0,1.0,8.21,24.34,0.739,7.89,24.89,1.281,8.12,22.85,69.0,5,0,0,0,3.0931,3.3497,2.7946,3.6581,27.4,21.5,5.3,17.0,63.0,T20 Tournament,2
784373,3,93.75,2,1,England,Colombo (RPS),2018-10-27,field,night,1,52,1,1.036,7.7,20.68,1.351,7.92,21.08,0.936,7.65,21.09,45.0,6,0,0,0,3.0931,2.9235,1.3382,1.0927,29.2,23.3,9.5,11.2,63.0,Bilateral,2
784373,3,103.6363636,2,1,England,Colombo (RPS),2018-10-27,field,night,1,52,1,1.036,7.7,20.68,1.351,7.92,21.08,0.936,7.65,21.09,38.0,7,0,0,0,2.8179,2.6483,2.7946,2.5491,29.2,23.3,9.5,11.2,63.0,Bilateral,2
784373,6,111.2903226,2,1,England,Colombo (RPS),2018-10-27,field,night,1,52,1,1.036,7.7,20.68,1.351,7.92,21.08,0.936,7.65,21.09,34.5,8,0,0,0,2.8179,2.6483,3.0512,2.5491,29.2,23.3,9.5,11.2,63.0,Bilateral,2
784373,6,117.3913043,2,1,England,Colombo (RPS),2018-10-27,field,night,1,52,1,1.036,7.7,20.68,1.351,7.92,21.08,0.936,7.65,21.09,32.4,9,0,0,0,2.8179,2.6483,3.3078,2.8057,29.2,23.3,9.5,11.2,63.0,Bilateral,2
784373,6,119.6202532,1,1,Kandy CCC,Colombo (Colts),2019-02-15,bat,day,0,3,0,1.2,7.07,18.05,1.136,7.2,18.07,0.903,7.32,17.62,27.0,11,0,0,0,2.3917,2.2221,1.4892,1.2437,30.2,23.8,10.0,10.4,61.0,Tournament,3
784373,6,122.3684211,1,1,Kandy CCC,Colombo (Colts),2019-02-15,bat,day,0,3,0,1.2,7.07,18.05,1.136,7.2,18.07,0.903,7.32,17.62,31.0,10,0,0,0,2.8179,2.6483,1.3382,1.0927,30.2,23.8,10.0,10.4,61.0,Tournament,3
