ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder
942645,6,0.0,1,0,Railways,Jaipur,2017-02-05,bat,day,1,1,0,1.818,7.54,25.92,0.548,7.73,28.18,0.666,7.62,23.87,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,24.6,13.8,0.1,17.6,51.0,Tournament,4
942645,6,50.0,2,0,Punjab,Eden Gardens,2018-01-25,field,day,1,-2,0,1.428,8.06,26.66,1.261,8.39,25.05,0.847,8.09,25.96,1.0,1,0,0,0,1.0863,1.0863,1.3382,1.0927,26.1,15.2,0.0,11.3,0.0,Other,4
942645,6,50.0,2,0,Delhi,Eden Gardens,2018-01-26,bat,daynight,0,7,0,1.428,8.06,26.66,1.066,7.63,24.0,0.847,8.09,25.96,1.0,2,0,0,0,1.0863,1.0863,1.3382,1.0927,25.2,13.3,0.0,10.9,0.0,Other,4
942645,3,66.66666667,2,0,New Zealand,Wellington,2019-02-06,field,night,1,5,0,0.853,8.21,22.97,1.055,8.17,24.02,1.111,8.09,23.23,4.0,3,0,0,0,1.2373,1.2373,1.3382,1.0927,18.8,14.3,0.1,37.5,51.0,Bilateral,4
942645,6,71.42857143,2,0,New Zealand,Wellington,2019-02-06,field,night,1,5,0,0.853,8.21,22.97,1.055,8.17,24.02,1.111,8.09,23.23,5.0,4,0,0,0,1.2373,1.2373,1.9422,1.6967,18.8,14.3,0.1,37.5,51.0,Bilateral,4
942645,6,75.0,2,1,Vidarbha,Surat,2019-02-25,bat,day,0,-4,0,3.0,7.14,27.53,0.8,7.17,24.14,1.222,7.43,23.17,6.0,5,0,0,0,1.2373,1.4939,1.3382,1.0927,31.9,18.2,0.0,14.5,3.0,Other,4
942645,6,66.66666667,2,1,DC,Hyderabad,2019-04-14,field,night,1,-4,1,1.016,8.24,25.46,0.972,8.2,27.07,0.813,8.08,25.61,6.0,6,0,0,1,1.2373,1.4939,1.3382,1.0927,37.7,24.4,0.0,13.7,2.0,IPL,4
942645,6,60.0,2,1,Kings XI,Dubai (DICS),2020-10-24,field,night,1,-4,0,1.4,7.67,23.26,1.639,7.72,22.51,0.751,7.56,23.19,3.0,7,0,0,2,1.2373,1.4611,1.3382,1.0927,35.5,18.5,0.0,25.2,0.0,IPL,4
942645,6,50.0,1,1,M. Pradesh,Indore,2021-01-13,field,night,0,0,0,1.744,7.74,25.41,0.604,8.03,24.82,0.573,7.76,21.96,2.0,8,0,0,3,1.0863,1.1263,1.3382,1.0927,23.1,10.1,0.0,10.2,3.0,Other,4
942645,6,47.05882353,2,0,Goa,Indore,2021-01-17,bat,day,0,0,0,1.744,7.74,25.41,1.882,8.03,21.01,0.573,8.17,25.66,2.0,9,0,0,3,0.9353,1.1263,1.3382,1.0927,28.1,18.5,0.0,20.5,1.0,Other,4
942645,6,38.46153846,2,1,MI,Chennai,2021-04-17,bat,night,0,1,0,1.454,7.74,27.44,0.891,7.56,26.59,1.2,7.66,23.86,2.5,10,0,0,3,0.9353,1.1263,1.3382,1.0927,32.5,26.3,0.0,18.9,3.0,IPL,4
942645,6,39.28571429,2,1,GT,Pune,2022-04-02,field,night,1,-4,0,0.71,8.01,23.29,0.954,7.97,26.96,1.241,7.6,22.22,2.2,11,0,0,3,0.9353,1.1591,1.3382,1.0927,38.8,21.7,0.0,21.6,0.0,IPL,4
942645,6,37.93103448,2,1,CSK,DY Patil,2022-05-08,field,night,1,-4,0,0.645,8.17,24.42,1.058,8.42,26.93,0.961,8.2,24.72,1.833333333,12,0,0,4,0.9353,1.1591,1.3382,1.0927,36.3,24.5,0.0,23.7,3.0,IPL,4
942645,6,36.66666667,2,0,Zimbabwe,Harare,2024-07-06,field,day,1,-2,0,0.707,7.73,19.78,0.954,7.29,22.81,1.343,7.28,20.1,1.571428571,13,0,0,5,0.9025,1.1591,1.3382,1.0927,24.6,9.0,0.0,12.7,0.0,Bilateral,4
942645,3,35.48387097,2,0,Zimbabwe,Harare,2024-07-06,field,day,1,-2,0,0.707,7.73,19.78,0.954,7.29,22.81,1.343,7.28,20.1,1.571428571,14,0,0,5,0.9025,1.1591,1.3382,1.0927,24.6,9.0,0.0,12.7,0.0,Bilateral,4
