ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder
44828,6,0.0,2,1,Eagles,Centurion,2007-02-25,bat,day,0,77,1,1.326,8.6,24.8,1.769,8.42,25.72,0.767,8.34,26.25,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,32.6,16.5,0.0,24.5,2.0,Other,1
44828,6,173.6842105,1,1,Warriors,Gqeberha,2007-03-02,bat,night,1,-4,0,1.24,7.28,22.94,0.894,7.53,23.24,0.984,7.46,23.06,33.0,1,0,0,0,2.8179,2.8179,1.3382,1.0927,25.5,20.3,0.0,28.6,2.0,Other,1
44828,6,150.0,2,1,Cape Cobras,Cape Town,2007-03-07,bat,night,0,30,0,1.465,7.62,25.2,0.967,7.64,24.01,0.876,7.68,23.54,16.5,2,0,0,1,1.9655,1.9655,1.3382,1.0927,27.9,17.3,0.0,26.7,1.0,Other,1
44828,6,141.6666667,1,1,Lions,Johannesburg,2007-03-09,field,night,0,2,0,1.5,8.05,27.2,1.017,8.3,24.57,0.876,8.2,24.6,17.0,3,0,0,1,1.9655,1.9655,1.3382,1.0927,23.9,10.9,0.0,16.8,3.0,Other,1
44828,6,119.5652174,1,1,Dolphins,Benoni,2007-03-14,field,night,0,168,0,1.076,7.59,25.48,0.914,7.3,20.56,0.785,7.06,20.28,13.75,4,0,0,1,1.9655,1.9655,1.3382,1.0927,28.2,16.2,0.0,19.9,3.0,Other,1
44828,6,147.1910112,2,1,Lions,Johannesburg,2007-03-18,field,day,1,35,0,1.5,8.05,27.2,0.982,8.06,25.12,0.876,8.05,25.02,26.2,5,0,1,1,2.3917,2.6483,1.3382,1.0927,26.3,11.3,0.0,24.5,0.0,Other,1
44828,6,137.6146789,1,1,Warriors,Benoni,2008-03-28,bat,night,1,51,0,1.076,7.59,25.48,0.571,6.58,22.59,0.785,7.06,20.28,25.0,6,0,1,1,2.3917,2.6483,3.5814,1.0927,22.1,10.5,0.0,9.4,1.0,Other,2
44828,6,137.6923077,1,1,Eagles,Kimberley,2008-03-30,bat,day,1,26,0,0.79,7.79,24.01,1.117,7.62,21.48,0.951,7.82,25.0,25.57142857,7,0,1,1,2.3917,2.6483,1.3382,2.9753,29.2,14.9,0.5,13.3,51.0,Other,2
44828,6,128.0254777,2,1,Cape Cobras,Centurion,2008-04-02,field,night,1,-4,1,1.326,8.6,24.8,1.162,8.31,24.67,0.767,8.34,26.25,25.125,8,0,1,1,2.3917,3.0745,3.188,2.1229,20.7,10.8,1.9,8.9,53.0,Other,2
44828,6,127.2151899,2,1,Dolphins,Durban,2008-04-09,field,night,1,-1,0,1.122,7.68,23.16,0.882,7.5,24.78,1.191,7.51,21.38,22.33333333,9,0,1,2,2.3917,2.6483,1.3382,3.4015,24.9,17.6,0.0,20.4,3.0,Other,2
44828,6,124.691358,2,1,Zimbabwe,Centurion,2008-04-11,bat,night,0,2,1,1.326,8.6,24.8,1.769,8.42,25.72,0.767,8.34,26.25,20.2,10,0,1,2,2.3917,2.0711,2.5922,1.0927,22.2,8.9,0.0,7.9,2.0,Bilateral,1
44828,6,119.0751445,1,1,Lions,Centurion,2008-04-13,field,day,0,-4,1,1.326,8.6,24.8,0.86,8.29,25.46,0.767,8.31,24.94,18.72727273,11,0,1,2,1.9655,2.0711,2.8488,1.8209,20.9,10.1,0.3,14.4,51.0,Other,2
44828,6,116.3841808,1,1,Cape Cobras,Cape Town,2008-04-20,bat,day,1,78,0,1.465,7.62,25.2,1.033,7.61,23.85,0.876,7.63,23.2,17.16666667,12,0,1,3,1.9655,1.3101,2.3684,1.6967,20.1,12.4,0.0,19.8,3.0,Other,1
44828,6,118.4834123,1,1,Dolphins,Durban,2008-04-25,bat,night,1,-4,0,1.122,7.68,23.16,1.236,7.72,22.26,1.191,7.81,23.73,19.23076923,13,0,1,3,1.9655,1.6121,1.3382,2.9753,26.9,15.4,0.0,16.1,0.0,Other,1
44828,6,116.2790698,1,1,Leics,Leicester,2008-06-11,bat,day,1,79,0,0.8,8.2,23.44,0.687,7.77,25.44,1.051,8.15,23.5,17.85714286,14,0,1,4,1.9655,1.6121,1.3382,1.0927,16.1,10.0,1.4,23.3,53.0,Cup,2
44828,6,118.4738956,1,1,Leics,Manchester,2008-06-15,bat,day,1,12,1,2.35,8.39,20.47,1.243,7.92,23.1,1.126,8.09,23.69,19.66666667,15,0,1,4,1.9655,2.1893,1.3382,3.4015,14.0,6.4,0.7,16.6,51.0,Cup,2
44828,6,116.5384615,1,1,Durham,Manchester,2008-06-17,bat,day,1,1,1,2.35,8.39,20.47,1.243,7.92,23.1,1.126,8.09,23.69,18.9375,16,0,1,4,1.9655,2.1893,1.6402,1.0927,15.7,5.8,0.9,22.2,53.0,Cup,2
44828,6,113.7546468,1,1,Yorkshire,Leeds,2008-06-18,field,day,0,16,0,1.275,8.48,27.22,1.375,8.91,23.95,1.357,8.87,26.61,18.0,17,0,1,4,1.9655,2.6483,1.3382,1.0927,16.7,11.3,12.4,27.0,63.0,Cup,2
44828,6,111.2676056,2,1,Yorkshire,Manchester,2008-06-20,bat,day,0,62,1,2.35,8.39,20.47,0.804,7.78,23.41,1.126,7.96,23.32,17.55555556,18,0,1,4,1.9655,2.0711,1.7458,1.8209,14.9,9.6,0.1,21.6,51.0,Cup,2
44828,6,111.1801242,2,0,Notts,Nottingham,2008-06-22,bat,day,0,111,0,1.616,8.23,26.26,0.88,8.04,24.97,1.184,8.32,23.68,18.84210526,19,0,1,4,1.9655,2.6483,1.3382,1.0927,18.0,12.4,1.2,46.2,53.0,Cup,2
44828,6,115.5988858,1,1,Notts,Manchester,2008-06-25,field,day,0,27,1,2.35,8.39,20.47,0.961,8.36,23.7,1.126,8.09,23.69,21.84210526,20,0,2,4,2.3917,3.0745,2.6978,3.4015,18.1,12.7,0.2,28.7,51.0,Cup,2
44828,6,114.2105263,2,1,Middlesex,The Oval,2008-07-08,bat,day,0,36,0,1.358,8.17,24.97,1.054,8.25,24.47,0.853,8.33,24.51,21.7,21,0,2,4,2.3917,3.0745,1.3382,1.0927,18.1,12.4,0.4,26.7,51.0,Cup,2
44828,6,115.3061224,2,1,Warriors,Gqeberha,2009-01-21,field,night,1,-4,0,1.24,7.28,22.94,0.9,7.08,21.8,0.984,7.24,21.42,21.52380952,22,0,2,4,2.3917,3.0745,1.3382,2.1229,24.2,19.2,0.0,40.3,3.0,Other,2
44828,6,115.0127226,2,1,Cape Cobras,Cape Town,2009-02-01,bat,day,0,43,0,1.465,7.62,25.2,0.967,7.64,24.01,0.876,7.68,23.54,20.54545455,23,0,2,5,2.3589,3.0745,3.4446,2.8057,26.0,18.1,0.0,26.0,0.0,Other,2
44828,6,115.776699,2,1,Eagles,Centurion,2009-02-06,field,night,1,1,1,1.326,8.6,24.8,1.162,8.31,24.67,0.767,8.34,26.25,20.73913043,24,0,2,5,2.3589,2.6483,2.6792,2.5491,24.8,14.4,0.0,17.2,3.0,Other,2
44828,6,114.5584726,2,1,Yorkshire,Manchester,2009-05-26,bat,day,0,-1,1,2.35,8.39,20.47,0.804,7.78,23.41,1.126,7.96,23.32,20.0,25,0,2,5,2.3589,2.2221,2.9544,2.3981,12.1,9.0,1.4,30.7,51.0,Cup,2
44828,6,113.9810427,1,1,Notts,Manchester,2009-05-28,field,day,0,63,1,2.35,8.39,20.47,0.961,8.36,23.7,1.126,8.09,23.69,19.24,26,0,2,5,1.9327,1.7959,3.211,3.4015,17.1,12.0,0.2,22.1,51.0,Cup,2
44828,6,115.5756208,2,1,Yorkshire,Leeds,2009-05-29,bat,day,0,-4,0,1.275,8.48,27.22,0.744,8.33,27.19,1.357,8.42,23.85,19.69230769,27,0,2,5,1.9327,2.2221,2.0664,2.2285,20.9,8.7,0.0,18.6,3.0,Cup,2
44828,6,115.3153153,2,0,Leics,Leicester,2009-05-31,field,day,1,174,0,0.8,8.2,23.44,0.666,8.15,25.16,1.051,8.05,24.25,18.96296296,28,0,2,6,1.9327,2.2221,3.6142,2.5491,20.6,9.1,0.0,23.4,0.0,Cup,2
44828,6,119.6754564,1,1,Derbyshire,Manchester,2009-06-02,field,day,0,5,1,2.35,8.39,20.47,0.961,8.36,23.7,1.126,8.09,23.69,21.85185185,29,0,3,6,2.3589,2.6483,3.362,1.0927,22.7,9.6,0.1,15.3,51.0,Cup,2
44828,6,118.2902584,2,1,Durham,Manchester,2009-06-04,bat,day,0,58,1,2.35,8.39,20.47,0.804,7.78,23.41,1.126,7.96,23.32,21.25,30,0,3,6,2.3589,2.6483,3.211,1.0927,15.2,5.8,0.0,17.4,3.0,Cup,2
