ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder
777815,6,0.0,1,1,Bengal,Guwahati,2021-11-09,bat,day,1,7,0,0.777,7.73,27.96,1.5,7.31,21.5,1.285,7.99,28.74,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,29.4,15.8,0.0,12.9,1.0,Other,4
777815,6,100.0,2,1,Saurashtra,Delhi,2021-11-16,bat,day,0,8,0,1.041,7.97,26.06,1.064,7.31,22.35,0.847,7.94,25.34,3.0,1,0,0,0,1.5393,1.5393,1.3382,1.0927,25.5,11.1,0.0,11.5,0.0,Other,3
777815,6,87.5,1,0,Vidarbha,Delhi,2021-11-20,field,day,0,5,0,1.041,7.97,26.06,0.788,8.34,26.9,0.847,8.04,24.75,3.5,2,0,0,0,1.3883,1.3883,1.7912,1.0927,25.5,15.0,0.0,9.0,3.0,Other,3
777815,6,88.88888889,2,1,Kerala,Mohali,2022-10-12,bat,daynight,0,20,0,1.23,8.32,27.96,1.357,8.17,27.53,0.61,8.3,28.75,4.0,3,0,0,0,1.3883,1.3883,1.3382,1.0927,27.5,17.5,5.5,13.7,61.0,Other,4
777815,6,105.8823529,1,1,RR,Bengaluru,2023-04-23,field,daynight,0,-4,1,1.145,8.89,27.08,0.766,8.77,27.19,0.774,8.74,27.94,6.0,4,0,0,0,1.5393,1.5393,1.3382,1.0927,33.3,21.3,0.0,13.4,3.0,IPL,4
777815,6,100.0,2,0,KKR,Bengaluru,2023-04-26,field,night,1,27,1,1.145,8.89,27.08,1.304,8.58,27.58,0.774,8.53,26.73,4.5,5,0,0,1,1.5393,1.7959,1.3382,1.0927,33.1,21.0,0.8,14.4,51.0,IPL,4
777815,6,119.2307692,2,1,UP,Dehradun,2023-10-25,field,day,1,4,0,0.0,0.0,0.0,0.0,7.69,25.13,2.0,7.75,23.3,7.75,6,0,0,1,1.5393,1.7959,1.3382,1.0927,27.5,13.6,0.0,8.3,1.0,Other,4
777815,6,113.7931034,1,1,MI,Wankhede,2024-04-11,field,night,0,-4,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,6.6,7,0,0,1,1.5393,1.7959,1.3382,1.0927,27.9,26.3,0.0,26.1,3.0,IPL,4
777815,6,110.0,2,0,SRH,Bengaluru,2024-04-15,field,night,1,1,1,1.145,8.89,27.08,1.304,8.58,27.58,0.774,8.53,26.73,5.5,8,0,0,2,1.5393,1.7631,2.625,1.0927,35.9,20.7,0.0,20.6,3.0,IPL,4
777815,6,106.25,2,1,Uttarakhand,Indore,2024-11-23,bat,day,0,-4,0,1.744,7.74,25.41,1.882,8.03,21.01,0.573,8.17,25.66,5.666666667,9,0,0,2,1.5393,1.7631,1.3382,1.0927,27.3,14.9,0.0,9.6,0.0,Other,4
777815,6,103.030303,1,1,Baroda,Indore,2024-12-03,bat,day,1,9,0,1.744,7.74,25.41,0.531,7.37,27.01,0.573,7.76,21.96,4.857142857,10,0,0,3,1.5393,1.7631,1.3382,1.0927,28.3,15.9,0.0,11.3,1.0,Other,4
