ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder
974109,6,0.0,2,0,BEAD,Kabul,2017-09-15,field,day,1,-2,0,1.189,7.8,24.77,1.0,7.72,22.85,1.152,7.93,22.9,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,25.0,11.0,1.2,17.3,53.0,Other,4
974109,3,0.0,1,0,Zimbabwe,Sharjah,2018-02-06,field,night,0,-2,0,0.428,8.5,20.42,0.622,7.89,25.18,0.744,7.78,22.66,0.0,1,0,0,0,0.9353,0.9353,1.3382,1.0927,21.8,13.0,0.0,18.9,3.0,Bilateral,4
974109,6,0.0,1,0,Zimbabwe,Sharjah,2018-02-06,field,night,0,-2,0,0.428,8.5,20.42,0.622,7.89,25.18,0.744,7.78,22.66,0.0,2,0,0,0,0.9353,0.9353,1.3382,1.0927,21.8,13.0,0.0,18.9,3.0,Bilateral,4
974109,6,0.0,1,1,RCB,Bengaluru,2018-04-13,field,night,0,-4,0,1.145,8.59,28.43,0.766,8.77,27.19,0.774,8.74,27.94,0.0,3,0,0,0,0.9353,0.9353,1.3382,1.0927,31.9,20.9,0.0,17.8,3.0,IPL,4
974109,6,0.0,2,0,SRH,Hyderabad,2018-04-26,field,night,1,28,0,1.016,8.12,26.41,0.972,8.2,27.07,0.813,8.08,25.61,0.0,4,0,0,1,0.9353,0.9353,1.3382,1.0927,37.3,25.3,0.4,14.8,51.0,IPL,4
974109,3,90.90909091,1,0,Bangladesh,Dehradun,2018-06-03,field,night,0,-2,0,0.0,0.0,0.0,0.0,9.42,16.66,2.0,8.88,28.05,10.0,5,0,0,1,1.8145,2.0711,1.3382,1.0927,32.8,23.3,0.3,10.4,51.0,Bilateral,4
974109,6,90.90909091,1,0,Bangladesh,Dehradun,2018-06-03,field,night,0,-2,0,0.0,0.0,0.0,0.0,9.42,16.66,2.0,8.88,28.05,10.0,6,0,0,1,1.8145,2.2221,1.3382,1.0927,32.8,23.3,0.3,10.4,51.0,Bilateral,4
974109,6,90.90909091,2,0,Glamorgan,Southampton,2018-07-06,field,night,1,16,1,1.525,8.11,22.4,0.852,8.1,25.36,1.328,7.85,23.1,10.0,7,0,0,1,1.8145,2.2221,1.3382,1.0927,28.3,16.5,0.0,19.4,3.0,Vitality Blast,4
974109,6,100.0,1,1,Middlesex,Southampton,2018-07-20,bat,night,1,-4,1,1.525,8.11,22.4,1.457,8.02,21.52,1.328,8.16,24.88,18.0,8,0,0,1,1.9655,2.2221,1.9422,1.0927,22.8,16.1,2.9,13.9,61.0,Vitality Blast,4
974109,6,94.73684211,2,0,Middlesex,Lord's,2018-07-26,field,night,1,1,0,0.5,8.45,22.21,0.558,8.11,25.59,1.702,7.9,21.13,9.0,9,0,0,2,1.3883,2.2221,1.3382,1.0927,32.6,18.0,5.3,18.4,63.0,Vitality Blast,4
974109,6,90.47619048,2,0,Somerset,Taunton,2018-08-01,field,daynight,1,5,0,1.673,8.69,29.68,0.64,8.96,26.8,1.12,8.92,27.02,9.5,10,0,0,2,1.3883,1.6449,1.3382,1.0927,21.1,12.9,0.4,20.7,51.0,Vitality Blast,4
974109,6,90.90909091,2,1,Kent,Southampton,2018-08-03,bat,night,0,-4,1,1.525,8.11,22.4,0.686,7.66,24.52,1.328,7.85,23.1,10.0,11,0,0,2,1.8145,2.0711,2.1988,1.0927,28.7,16.7,0.0,14.4,3.0,Vitality Blast,4
974109,6,86.95652174,2,1,Legends,Sharjah,2018-10-11,field,night,1,2,0,0.428,8.5,20.42,1.605,7.98,23.1,0.744,7.62,23.54,6.666666667,12,0,0,3,1.3883,1.6121,1.5948,1.0927,39.1,26.4,0.0,20.9,0.0,Other,4
974109,6,81.48148148,2,0,Knights,Sharjah,2018-10-13,bat,night,0,30,0,0.428,8.5,20.42,1.031,7.08,22.0,0.744,7.62,23.54,5.5,13,0,0,3,1.3883,1.1591,2.0024,1.0927,35.6,23.7,0.0,20.6,0.0,Other,4
974109,6,88.37209302,1,1,Panthers,Sharjah,2018-10-14,bat,night,1,21,0,0.428,8.5,20.42,0.969,7.62,21.2,0.744,7.78,22.66,9.5,14,0,0,3,1.3883,2.0711,2.9872,1.0927,35.4,22.6,0.0,24.3,0.0,Other,4
974109,6,95.74468085,2,1,Legends,Sharjah,2018-10-19,bat,night,0,16,0,0.428,8.5,20.42,1.031,7.08,22.0,0.744,7.62,23.54,9.0,15,0,0,3,1.3883,1.7959,3.3948,1.2437,32.2,24.9,0.0,17.8,3.0,Other,4
974109,6,92.72727273,1,1,Strikers,Brisbane,2018-12-19,field,night,0,47,1,1.075,8.45,25.06,1.19,8.35,23.91,1.097,8.36,25.34,8.5,16,0,0,3,1.3883,1.6449,1.3382,1.0927,28.8,21.3,1.0,15.6,51.0,BBL,4
974109,6,101.2987013,2,0,Hurricanes,Carrara,2018-12-22,field,daynight,1,-2,0,0.666,8.2,21.15,1.0,8.27,24.86,1.0,8.02,21.11,11.14285714,17,0,0,3,1.9655,2.2221,1.3382,1.0927,28.4,21.2,9.8,30.5,63.0,BBL,4
974109,6,101.2987013,2,0,Sixers,Sydney,2019-01-20,field,night,1,-2,0,1.703,7.9,25.3,1.136,8.11,25.77,1.078,7.86,22.66,11.14285714,18,0,0,3,1.9655,2.2221,1.3382,1.0927,24.4,20.6,0.0,15.0,3.0,BBL,4
974109,6,101.2987013,1,0,DC,Mohali,2019-04-01,field,night,0,-2,1,1.23,8.37,27.05,0.568,8.29,28.63,0.61,8.3,25.88,11.14285714,19,0,0,3,1.9655,2.2221,1.3382,1.0927,29.9,15.7,0.0,20.8,1.0,IPL,4
974109,6,101.2987013,1,0,RR,Mohali,2019-04-16,field,night,0,-2,1,1.23,8.37,27.05,0.568,8.29,28.63,0.61,8.3,25.88,11.14285714,20,0,0,3,1.9655,2.2221,1.3382,1.0927,30.3,20.9,2.1,26.3,53.0,IPL,3
974109,6,100.0,2,1,SRH,Hyderabad,2019-04-29,field,night,1,-4,0,1.016,8.12,26.41,0.972,8.2,27.07,0.813,8.08,25.61,11.14285714,21,0,0,3,1.9655,2.6483,2.3684,2.1229,38.7,27.4,0.0,14.2,3.0,IPL,4
974109,6,96.2962963,1,1,Gloucs,Cheltenham,2019-07-25,bat,day,1,-4,0,1.285,7.9,26.91,0.0,6.7,31.25,1.0,8.22,21.91,9.75,22,0,0,4,1.3883,1.1919,1.3382,1.0927,31.0,19.0,2.3,20.6,55.0,Vitality Blast,4
974109,6,95.12195122,1,0,SGT,Kabul,2019-10-12,bat,day,1,24,0,1.189,7.8,24.77,1.31,8.15,23.36,1.152,7.9,24.57,8.666666667,23,0,0,5,1.3555,1.1591,1.3382,1.0927,22.2,6.3,0.0,12.1,0.0,Other,4
974109,6,103.3707865,2,0,West Indies,Lucknow,2019-11-14,field,night,1,16,0,1.105,7.27,26.1,1.0,7.55,26.47,1.15,7.15,22.59,10.22222222,24,0,0,5,1.9327,1.7631,1.3382,1.0927,27.7,15.5,0.0,9.0,3.0,Bilateral,4
974109,3,103.0927835,2,0,West Indies,Lucknow,2019-11-14,field,night,1,16,0,1.105,7.27,26.1,1.0,7.55,26.47,1.15,7.15,22.59,11.11111111,25,0,0,5,1.9327,2.1893,1.9422,1.6967,27.7,15.5,0.0,9.0,3.0,Bilateral,4
974109,6,102.8571429,2,0,Platoon,Mirpur,2019-12-13,field,night,1,8,0,1.112,7.54,22.7,1.187,7.6,23.01,0.829,7.46,22.79,12.0,26,0,0,5,1.9327,2.1893,1.3382,1.0927,25.2,14.2,0.0,9.1,0.0,Other,4
974109,6,102.7522936,1,0,Royals,Chattogram,2019-12-24,field,night,0,2,0,0.933,8.17,24.85,1.382,8.35,22.44,1.063,8.25,24.96,12.44444444,27,0,0,5,1.9327,3.0745,1.3382,1.0927,24.7,14.7,0.0,15.9,3.0,Other,4
974109,6,100.8849558,2,0,Chattogram,Mirpur,2019-12-31,field,day,1,18,0,1.112,7.54,22.7,1.187,7.6,23.01,0.829,7.46,22.79,12.66666667,28,0,0,5,1.9327,3.0745,1.9422,1.0927,25.2,12.0,0.0,9.1,0.0,Other,4
974109,6,103.5087719,1,1,Thunder,Sylhet,2020-01-02,field,night,0,7,0,1.0,8.08,23.36,0.833,8.12,23.4,0.75,7.98,24.06,13.11111111,29,0,0,5,1.9327,2.6483,1.3382,1.0927,25.9,15.0,0.0,9.8,3.0,Other,4
974109,6,102.5423729,2,0,Khulna,Mirpur,2020-01-08,field,day,1,-2,0,1.112,7.54,22.7,1.187,7.6,23.01,0.829,7.46,22.79,12.1,30,0,0,5,1.9327,2.6483,2.1988,1.0927,22.1,11.0,0.0,8.8,3.0,Other,4
974109,6,101.6806723,2,1,Khulna,Mirpur,2020-01-10,field,night,1,0,0,1.112,7.54,22.7,1.187,7.6,23.01,0.829,7.46,22.79,12.1,31,0,0,5,1.9327,2.0711,2.4554,1.0927,22.8,12.8,0.0,13.0,3.0,Other,4
974109,6,96.8503937,1,0,Strikers,Adelaide,2020-01-17,bat,day,1,1,0,1.125,8.14,26.17,1.307,8.17,23.02,1.454,8.47,26.58,11.18181818,32,0,0,5,1.7817,1.4939,1.3382,2.5491,23.7,12.2,0.0,22.5,0.0,BBL,4
974109,6,96.12403101,2,1,Renegades,Brisbane,2020-01-19,field,daynight,1,-4,1,1.075,8.45,25.06,0.84,8.42,24.61,1.097,8.32,24.65,11.27272727,33,0,0,5,1.7817,1.4939,2.7618,1.0927,29.2,20.6,18.9,16.8,63.0,BBL,4
974109,6,95.38461538,2,1,Tridents,Port of Spain,2020-08-26,field,daynight,1,44,0,1.05,7.34,23.43,1.478,7.42,21.82,0.729,7.33,22.61,10.33333333,34,0,0,6,1.7817,1.1919,1.3382,1.0927,31.4,25.2,2.0,11.5,53.0,Caribbean Premier League,4
974109,6,101.4285714,2,0,Zouks,Tarouba,2020-09-06,bat,daynight,0,9,0,1.45,7.67,22.88,1.2,7.27,17.35,0.827,7.69,23.62,10.92307692,35,0,0,6,1.9327,1.6449,1.3382,1.0927,30.2,24.2,1.2,12.6,51.0,Caribbean Premier League,4
