ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder
1175489,6,0.0,2,1,Goa,Jaipur,2022-10-18,field,day,1,0,0,1.818,7.54,25.92,1.333,7.57,23.95,0.666,7.74,24.99,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,29.7,18.5,0.0,10.2,0.0,Other,2
1175489,6,40.0,1,1,Punjab,Jaipur,2022-10-22,bat,day,1,28,0,1.818,7.54,25.92,0.548,7.73,28.18,0.666,7.62,23.87,2.0,1,0,0,0,0.9353,0.9353,1.3382,1.0927,30.2,18.6,0.0,13.2,0.0,Other,2
1175489,6,85.71428571,2,0,Tamil Nadu,Dehradun,2023-10-17,field,day,1,161,0,0.0,0.0,0.0,0.0,7.69,25.13,2.0,7.75,23.3,9.0,2,0,0,0,1.3883,1.3883,1.3382,1.0927,25.4,13.3,0.6,7.1,51.0,Other,2
1175489,6,138.8059701,1,1,Nagaland,Dehradun,2023-10-21,field,daynight,0,56,0,0.0,0.0,0.0,0.0,9.42,16.66,2.0,8.88,28.05,46.5,3,0,1,0,3.2441,3.2441,3.5814,1.0927,26.2,14.8,0.0,7.2,3.0,Other,2
1175489,6,145.1219512,1,0,Tripura,Dehradun,2023-10-23,field,day,0,125,0,0.0,0.0,0.0,0.0,9.42,16.66,2.0,8.88,28.05,39.66666667,4,0,1,0,2.8179,2.8179,3.838,1.0927,26.3,14.6,0.2,7.6,51.0,Other,2
1175489,6,156.1403509,1,1,Karnataka,Dehradun,2023-10-25,field,day,0,32,0,0.0,0.0,0.0,0.0,9.42,16.66,2.0,8.88,28.05,59.33333333,5,0,2,0,3.2441,3.5007,4.1502,1.0927,27.5,13.6,0.0,8.3,1.0,Other,2
1175489,6,154.8387097,1,1,M. Pradesh,Dehradun,2023-10-27,field,day,0,53,0,0.0,0.0,0.0,0.0,9.42,16.66,2.0,8.88,28.05,48.0,6,0,2,0,3.2441,3.5007,4.4068,1.0927,26.1,15.6,0.0,6.7,2.0,Other,2
1175489,6,147.6821192,2,1,Gujarat,Mohali,2023-10-31,field,day,1,50,0,1.23,8.32,27.96,1.757,8.36,25.29,0.61,8.3,28.75,44.6,7,0,2,0,3.2441,3.5007,1.3382,1.0927,29.0,15.3,0.0,7.9,0.0,Other,2
1175489,6,133.1578947,1,0,Punjab,Mohali,2023-11-02,field,day,0,80,0,1.23,8.32,27.96,0.568,8.29,28.63,0.61,8.3,25.88,42.16666667,8,0,2,0,3.2441,3.5007,2.886,2.1229,28.7,15.0,0.0,9.7,3.0,Other,2
1175489,6,134.7031963,1,1,GT,Chennai,2024-03-26,field,night,0,36,1,1.454,7.95,22.93,1.352,8.17,24.46,1.2,7.98,26.02,49.16666667,9,0,2,0,3.2441,3.5007,1.3382,1.0927,31.8,23.6,0.0,20.5,2.0,IPL,3
1175489,6,137.3333333,2,1,DC,Visakhapatnam,2024-03-31,bat,night,0,-4,0,0.755,8.08,21.23,1.23,7.59,22.87,0.926,7.79,21.89,44.14285714,10,0,2,0,3.2441,3.0745,1.3382,1.0927,34.1,24.7,0.0,22.1,1.0,IPL,3
1175489,6,136.7256637,1,1,LSG,Lucknow,2024-04-19,field,night,0,-1,0,1.105,7.27,26.1,1.0,8.03,24.56,1.15,7.59,23.65,38.625,11,0,2,1,2.8179,2.6483,1.3382,1.0927,40.2,28.1,0.0,26.2,3.0,IPL,3
1175489,6,134.1991342,1,1,Punjab Kings,Chennai,2024-05-01,field,night,0,29,1,1.454,7.95,22.93,1.352,8.17,24.46,1.2,7.98,26.02,34.44444444,12,0,2,1,2.8179,2.6483,2.3684,1.0927,37.8,28.7,0.0,28.0,3.0,IPL,2
1175489,6,130.3149606,2,0,RR,Chennai,2024-05-12,bat,daynight,0,37,1,1.454,7.95,22.93,0.891,7.56,26.59,1.2,7.66,23.86,33.1,13,0,2,1,2.8179,2.2221,2.625,1.0927,33.3,29.3,3.2,19.3,61.0,IPL,3
1175489,6,132.0610687,2,1,Delhi,Wankhede,2024-11-23,field,daynight,1,21,0,1.25,8.23,27.2,1.38,8.43,26.58,0.732,8.32,26.77,34.6,14,0,2,1,2.8179,2.2221,1.3382,1.0927,27.8,24.6,0.0,18.0,3.0,Other,3
1175489,6,132.4626866,2,0,Manipur,Mumbai,2024-11-27,field,day,1,-2,0,0.914,7.23,22.96,2.428,7.55,20.26,0.425,7.55,24.37,32.27272727,15,0,2,1,2.8179,2.2221,1.3382,1.0927,32.7,20.5,0.0,13.1,3.0,Other,2
1175489,6,132.4626866,2,1,Haryana,Mumbai,2024-11-29,field,day,1,6,0,0.914,7.23,22.96,2.428,7.55,20.26,0.425,7.55,24.37,32.27272727,16,0,2,1,2.8179,2.2221,1.3382,1.0927,31.5,20.4,0.0,14.4,3.0,Other,3
1175489,6,132.2222222,1,0,Arunachal,Wankhede,2024-12-01,field,day,0,74,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,29.75,17,0,2,1,2.3917,2.2221,1.9422,1.0927,27.8,23.2,0.0,22.3,3.0,Other,2
1175489,6,136.4583333,1,0,J + K,Mumbai,2024-12-03,field,day,0,41,0,0.914,7.23,22.96,0.411,7.14,24.08,0.425,7.29,20.8,32.75,18,0,2,1,2.8179,3.0745,2.1988,1.0927,33.7,25.7,0.2,14.5,51.0,Other,3
1175489,6,133.1210191,1,1,Jharkhand,Wankhede,2024-12-05,field,day,0,34,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,34.83333333,19,0,2,1,2.8179,3.0745,3.8708,1.0927,28.7,26.4,0.7,22.5,53.0,Other,3
