MatchDate,MatchLink,Latitude,Longitude,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,error
2019-02-15,https://www.espncricinfo.com/ci/engine/match/1174704.html,6.9271,79.8612,30.2,23.8,10.0,10.4,61.0,
2019-02-19,https://www.espncricinfo.com/ci/engine/match/1174790.html,6.9271,79.8612,30.5,23.7,0.4,14.2,51.0,
2020-01-04,https://www.espncricinfo.com/ci/engine/match/1211858.html,6.9271,79.8612,28.8,24.2,2.3,10.8,53.0,
2020-01-06,https://www.espncricinfo.com/ci/engine/match/1211870.html,7.1641,79.9594,32.4,22.2,0.3,17.9,51.0,
2020-01-08,https://www.espncricinfo.com/ci/engine/match/1211882.html,6.9271,79.8612,30.9,23.8,0.2,17.7,51.0,
2020-01-10,https://www.espncricinfo.com/ci/engine/match/1211893.html,6.9271,79.8612,29.3,21.0,0.0,13.2,3.0,
2020-12-09,https://www.espncricinfo.com/ci/engine/match/1238768.html,6.1248,81.1185,30.4,24.6,1.7,19.6,55.0,
2021-03-04,https://www.espncricinfo.com/ci/engine/match/1253101.html,6.9271,79.8612,30.6,22.6,0.2,16.7,51.0,
2021-03-06,https://www.espncricinfo.com/ci/engine/match/1253116.html,6.9271,79.8612,31.5,24.4,1.2,13.8,55.0,
2021-03-07,https://www.espncricinfo.com/ci/engine/match/1253125.html,6.9271,79.8612,30.3,23.2,5.8,13.4,61.0,
2021-03-12,https://www.espncricinfo.com/ci/engine/match/1253151.html,6.9271,79.8612,30.7,23.4,3.3,13.7,63.0,
2021-03-14,https://www.espncricinfo.com/ci/engine/match/1253166.html,7.1641,79.9594,33.2,23.0,3.2,14.1,53.0,
2021-03-16,https://www.espncricinfo.com/ci/engine/match/1253172.html,6.9271,79.8612,30.3,23.9,5.7,14.2,63.0,
2021-08-18,https://www.espncricinfo.com/ci/engine/match/1261881.html,7.2906,80.6974,26.3,22.3,4.4,22.9,53.0,
2022-05-22,https://www.espncricinfo.com/ci/engine/match/1315830.html,6.9271,79.8612,29.0,25.4,3.0,22.5,53.0,
2022-05-24,https://www.espncricinfo.com/ci/engine/match/1315843.html,6.9271,79.8612,26.3,24.0,63.1,14.0,63.0,
2022-12-13,https://www.espncricinfo.com/ci/engine/match/1324530.html,7.2906,80.6974,27.1,17.2,0.0,7.0,3.0,
2022-12-19,https://www.espncricinfo.com/ci/engine/match/1324538.html,6.9344,79.8538,26.9,23.2,24.1,18.6,65.0,
2023-05-27,https://www.espncricinfo.com/ci/engine/match/1377040.html,6.51278,79.9933,30.1,24.3,4.3,15.8,61.0,
2023-05-29,https://www.espncricinfo.com/ci/engine/match/1377049.html,6.9271,79.8612,30.8,25.8,3.0,14.4,61.0,
2023-05-31,https://www.espncricinfo.com/ci/engine/match/1377058.html,6.9271,79.8612,30.2,25.2,3.2,18.2,53.0,
2023-06-02,https://www.espncricinfo.com/ci/engine/match/1377069.html,6.9271,79.8612,29.7,23.8,3.3,19.1,53.0,
2016-11-12,https://www.espncricinfo.com/ci/engine/match/1003845.html,-26.2041,28.0473,23.8,14.0,8.3,30.8,63.0,
2024-04-10,https://www.espncricinfo.com/ci/engine/match/1394609.html,-29.8587,31.0292,27.3,18.1,0.0,27.5,3.0,
2024-04-12,https://www.espncricinfo.com/ci/engine/match/1394611.html,-25.872,28.1676,17.6,10.3,1.1,16.6,51.0,
2024-04-14,https://www.espncricinfo.com/ci/engine/match/1394616.html,-25.872,28.1676,20.5,10.8,0.0,14.4,3.0,
2024-04-21,https://www.espncricinfo.com/ci/engine/match/1394624.html,-33.9249,18.4241,20.4,9.8,0.0,15.3,3.0,
2019-11-14,https://www.espncricinfo.com/ci/engine/match/1205795.html,21.1702,72.8311,33.1,22.5,0.0,15.6,0.0,
2024-11-27,https://www.espncricinfo.com/ci/engine/match/1446014.html,22.7196,75.8577,26.7,15.9,0.0,11.1,0.0,
2024-12-01,https://www.espncricinfo.com/ci/engine/match/1446050.html,22.7196,75.8577,25.0,12.0,0.0,10.8,3.0,
2019-02-21,https://www.espncricinfo.com/ci/engine/match/1157101.html,20.4625,85.8828,34.2,23.2,0.0,15.5,3.0,
2019-02-22,https://www.espncricinfo.com/ci/engine/match/1157118.html,20.4625,85.8828,37.8,20.6,0.0,13.4,1.0,
2019-11-09,https://www.espncricinfo.com/ci/engine/match/1205737.html,30.7333,76.7794,26.0,14.1,0.0,14.3,0.0,
2016-01-03,https://www.espncricinfo.com/ci/engine/match/902129.html,20.4625,85.8828,26.5,18.1,0.1,8.1,51.0,
2016-01-08,https://www.espncricinfo.com/ci/engine/match/902179.html,20.4625,85.8828,28.4,16.2,0.0,10.4,3.0,
2012-09-19,https://www.espncricinfo.com/ci/engine/match/533273.html,6.9344,79.8538,29.4,24.7,2.3,13.2,53.0,
2012-09-30,https://www.espncricinfo.com/ci/engine/match/533290.html,6.9344,79.8538,29.3,25.6,1.2,16.4,51.0,
2013-01-26,https://www.espncricinfo.com/ci/engine/match/573019.html,-33.8688,151.2093,27.0,22.5,0.3,27.9,51.0,
2019-11-01,https://www.espncricinfo.com/ci/engine/match/1183526.html,-37.8136,144.9631,33.8,20.4,0.0,35.7,3.0,
2019-11-05,https://www.espncricinfo.com/ci/engine/match/1183528.html,-35.2809,149.13,15.7,5.9,1.9,21.3,53.0,
2019-11-08,https://www.espncricinfo.com/ci/engine/match/1183529.html,-31.9505,115.8605,31.3,14.9,0.0,30.8,3.0,
2010-01-13,https://www.espncricinfo.com/ci/engine/match/417712.html,-33.8688,151.2093,25.7,20.1,1.6,29.9,53.0,
2010-01-17,https://www.espncricinfo.com/ci/engine/match/417715.html,-33.8688,151.2093,25.1,18.8,9.2,22.2,61.0,
2011-09-24,https://www.espncricinfo.com/ci/engine/match/521327.html,13.0827,80.2707,33.3,24.7,0.0,18.3,1.0,
2011-10-02,https://www.espncricinfo.com/ci/engine/match/521339.html,13.0827,80.2707,35.2,26.1,3.1,14.6,61.0,
2012-01-08,https://www.espncricinfo.com/ci/engine/match/524933.html,-33.8688,151.2093,24.7,19.6,1.8,20.0,53.0,
2012-12-08,https://www.espncricinfo.com/ci/engine/match/571233.html,-33.8688,151.2093,25.5,16.7,0.6,25.5,53.0,
2017-01-31,https://www.espncricinfo.com/ci/engine/match/1079297.html,13.0827,80.2707,28.3,22.2,0.0,13.7,2.0,
2021-01-11,https://www.espncricinfo.com/ci/engine/match/1244318.html,19.076,72.8777,31.4,23.9,0.0,16.1,2.0,
2021-01-13,https://www.espncricinfo.com/ci/engine/match/1244338.html,19.076,72.8777,32.3,22.6,0.0,18.9,3.0,
2018-01-16,https://www.espncricinfo.com/ci/engine/match/1130697.html,23.3441,85.3096,21.5,8.4,0.0,13.0,0.0,
2021-01-10,https://www.espncricinfo.com/ci/engine/match/1244309.html,22.5726,88.3639,29.9,17.9,0.0,10.0,1.0,
2019-11-08,https://www.espncricinfo.com/ci/engine/match/1205717.html,8.5241,76.9366,29.2,24.4,2.7,12.2,51.0,
2016-03-04,https://www.espncricinfo.com/ci/engine/match/966763.html,23.804,90.3667,31.5,20.4,0.0,12.4,3.0,
2016-03-17,https://www.espncricinfo.com/ci/engine/match/951335.html,22.5645,88.3431,32.2,22.5,0.0,10.3,2.0,
2018-03-10,https://www.espncricinfo.com/ci/engine/match/1133819.html,6.9344,79.8538,29.6,23.4,8.1,13.0,63.0,
2012-08-17,https://www.espncricinfo.com/ci/engine/match/571360.html,7.2906,80.6974,26.7,21.8,2.0,26.6,55.0,
2012-08-31,https://www.espncricinfo.com/ci/engine/match/571376.html,6.9344,79.8538,28.8,24.3,6.1,12.5,55.0,
2015-04-02,https://www.espncricinfo.com/ci/engine/match/854837.html,6.9271,79.8612,30.3,24.3,7.6,10.2,63.0,
2015-04-05,https://www.espncricinfo.com/ci/engine/match/854861.html,6.9271,79.8612,31.8,25.7,1.2,11.0,53.0,
2015-04-06,https://www.espncricinfo.com/ci/engine/match/854873.html,6.9271,79.8612,30.9,25.5,1.8,12.7,53.0,
2016-01-20,https://www.espncricinfo.com/ci/engine/match/937209.html,6.9271,79.8612,32.3,23.8,0.0,12.7,2.0,
2016-01-21,https://www.espncricinfo.com/ci/engine/match/937221.html,6.9271,79.8612,32.4,25.0,0.2,9.8,51.0,
2016-01-26,https://www.espncricinfo.com/ci/engine/match/940855.html,6.9344,79.8538,32.7,25.2,0.8,10.8,51.0,
2016-01-27,https://www.espncricinfo.com/ci/engine/match/940861.html,6.9344,79.8538,33.6,23.8,0.0,10.7,3.0,
2016-01-30,https://www.espncricinfo.com/ci/engine/match/940867.html,6.9344,79.8538,32.4,23.0,0.0,12.1,3.0,
2016-02-03,https://www.espncricinfo.com/ci/engine/match/940877.html,6.9344,79.8538,33.4,22.9,0.0,10.8,3.0,
2016-02-05,https://www.espncricinfo.com/ci/engine/match/940879.html,6.9344,79.8538,32.4,24.4,0.0,9.0,3.0,
2018-02-27,https://www.espncricinfo.com/ci/engine/match/1137464.html,6.9271,79.8612,29.6,23.5,8.7,13.4,61.0,
2018-08-30,https://www.espncricinfo.com/ci/engine/match/1155331.html,7.2906,80.6974,27.4,21.5,5.3,17.0,63.0,
2020-12-11,https://www.espncricinfo.com/ci/engine/match/1238771.html,6.1248,81.1185,32.1,23.6,0.8,16.0,51.0,
2016-01-10,https://www.espncricinfo.com/ci/engine/match/953347.html,25.3463,55.4209,26.0,12.8,0.0,17.1,3.0,
2016-02-20,https://www.espncricinfo.com/ci/engine/match/966737.html,23.6171,90.5004,32.7,21.0,0.0,14.0,3.0,
2016-02-22,https://www.espncricinfo.com/ci/engine/match/966741.html,23.804,90.3667,30.3,21.8,0.0,13.3,3.0,
2016-03-08,https://www.espncricinfo.com/ci/engine/match/951307.html,21.1458,79.0882,34.0,20.1,0.0,10.9,3.0,
2016-03-10,https://www.espncricinfo.com/ci/engine/match/951315.html,21.1458,79.0882,36.1,21.3,0.0,7.9,3.0,
2016-03-12,https://www.espncricinfo.com/ci/engine/match/951321.html,21.1458,79.0882,37.1,22.5,0.6,16.3,51.0,
2016-12-16,https://www.espncricinfo.com/ci/engine/match/1072207.html,25.2333,55.3431,26.5,14.5,0.0,16.3,3.0,
2016-12-18,https://www.espncricinfo.com/ci/engine/match/1072208.html,25.2769,55.2962,26.4,17.8,0.0,24.5,0.0,
2017-01-14,https://www.espncricinfo.com/ci/engine/match/1074958.html,24.4539,54.3773,21.9,18.9,0.0,37.6,2.0,
2017-01-20,https://www.espncricinfo.com/ci/engine/match/1074969.html,25.2333,55.3431,26.1,17.6,0.2,21.8,51.0,
2017-01-20,https://www.espncricinfo.com/ci/engine/match/1074971.html,25.2333,55.3431,26.1,17.6,0.2,21.8,51.0,
2017-03-08,https://www.espncricinfo.com/ci/engine/match/1040485.html,28.4744,77.503,26.1,16.2,0.2,21.1,51.0,
2019-02-21,https://www.espncricinfo.com/ci/engine/match/1157102.html,20.4625,85.8828,34.2,23.2,0.0,15.5,3.0,
2017-09-11,https://www.espncricinfo.com/ci/engine/match/1120168.html,34.5553,69.2075,28.7,14.6,0.0,19.4,1.0,
2017-09-13,https://www.espncricinfo.com/ci/engine/match/1120172.html,34.5553,69.2075,28.6,11.8,0.0,28.5,1.0,
2017-09-15,https://www.espncricinfo.com/ci/engine/match/1120177.html,34.5553,69.2075,25.0,11.0,1.2,17.3,53.0,
2017-09-20,https://www.espncricinfo.com/ci/engine/match/1120183.html,34.5553,69.2075,28.2,12.3,0.0,25.1,1.0,
2017-09-21,https://www.espncricinfo.com/ci/engine/match/1120208.html,34.5553,69.2075,27.6,11.9,0.0,21.6,0.0,
2023-01-20,https://www.espncricinfo.com/ci/engine/match/1351071.html,22.3569,91.7832,24.4,12.2,0.0,13.6,0.0,
2024-05-02,https://www.espncricinfo.com/ci/engine/match/1428131.html,34.5553,69.2075,20.7,2.2,0.0,9.2,3.0,
2014-03-16,https://www.espncricinfo.com/ci/engine/match/670425.html,-26.2041,28.0473,23.0,11.0,0.3,12.3,51.0,
2017-11-17,https://www.espncricinfo.com/ci/engine/match/1124664.html,-26.2041,28.0473,19.1,3.3,0.0,13.0,0.0,
2017-11-19,https://www.espncricinfo.com/ci/engine/match/1124665.html,-26.7034,27.097,29.7,10.5,0.0,16.9,3.0,
2017-11-24,https://www.espncricinfo.com/ci/engine/match/1124668.html,-33.7243,18.9622,26.3,10.8,0.0,16.1,1.0,
2016-01-03,https://www.espncricinfo.com/ci/engine/match/902113.html,21.1458,79.0882,28.3,17.2,0.0,10.4,0.0,
2017-01-29,https://www.espncricinfo.com/ci/engine/match/1079275.html,13.0827,80.2707,28.7,23.6,0.3,20.4,51.0,
2018-01-09,https://www.espncricinfo.com/ci/engine/match/1130679.html,17.6868,83.2185,26.7,17.7,0.0,19.1,3.0,
2019-02-27,https://www.espncricinfo.com/ci/engine/match/1157173.html,28.6139,77.209,17.5,9.9,8.3,12.8,63.0,
2021-09-29,https://www.espncricinfo.com/ci/engine/match/1277947.html,-29.0852,26.1596,21.7,15.2,1.4,30.0,51.0,
2021-10-19,https://www.espncricinfo.com/ci/engine/match/1277964.html,-28.7383,24.7636,26.0,7.9,0.0,16.3,0.0,
2022-10-20,https://www.espncricinfo.com/ci/engine/match/1334897.html,-26.7034,27.097,28.7,14.3,0.5,9.9,51.0,
2008-05-03,https://www.espncricinfo.com/ci/engine/match/336003.html,30.7056,76.7186,42.7,21.2,0.0,16.1,2.0,
2008-05-08,https://www.espncricinfo.com/ci/engine/match/336010.html,22.5645,88.3431,35.3,26.8,0.0,15.5,1.0,
2008-05-13,https://www.espncricinfo.com/ci/engine/match/336017.html,22.5645,88.3431,36.7,26.8,3.9,11.0,63.0,
2008-05-18,https://www.espncricinfo.com/ci/engine/match/336025.html,22.5645,88.3431,37.8,27.9,0.0,22.1,3.0,
2009-04-21,https://www.espncricinfo.com/ci/engine/match/392186.html,-29.8587,31.0292,18.5,16.5,6.7,31.0,61.0,
2009-05-03,https://www.espncricinfo.com/ci/engine/match/392207.html,-33.9608,25.6022,18.8,12.9,0.0,18.7,1.0,
2009-05-05,https://www.espncricinfo.com/ci/engine/match/392211.html,-29.8587,31.0292,23.6,18.4,0.4,10.5,51.0,
2009-05-10,https://www.espncricinfo.com/ci/engine/match/392219.html,-26.2041,28.0473,14.7,3.1,0.0,12.3,3.0,
2009-05-12,https://www.espncricinfo.com/ci/engine/match/392221.html,-25.872,28.1676,19.3,6.3,0.0,10.4,3.0,
2010-03-20,https://www.espncricinfo.com/ci/engine/match/419118.html,23.0225,72.5714,40.7,22.9,0.0,8.9,0.0,
2010-03-22,https://www.espncricinfo.com/ci/engine/match/419122.html,18.9389,72.8265,37.1,24.9,0.0,18.9,2.0,
2010-03-29,https://www.espncricinfo.com/ci/engine/match/419131.html,28.6139,77.209,37.3,20.6,0.0,20.7,0.0,
2011-03-13,https://www.espncricinfo.com/ci/engine/match/471623.html,17.385,78.4867,33.9,20.8,0.0,9.8,1.0,
2011-04-16,https://www.espncricinfo.com/ci/engine/match/501212.html,17.385,78.4867,35.0,24.0,0.0,12.4,3.0,
2011-05-03,https://www.espncricinfo.com/ci/engine/match/501239.html,17.385,78.4867,39.3,26.9,0.0,18.0,1.0,
2011-05-05,https://www.espncricinfo.com/ci/engine/match/501243.html,17.385,78.4867,38.9,27.1,0.0,21.0,0.0,
2011-10-20,https://www.espncricinfo.com/ci/engine/match/526274.html,28.8955,76.6066,31.7,17.5,0.0,9.4,1.0,
2011-10-21,https://www.espncricinfo.com/ci/engine/match/526283.html,28.8955,76.6066,31.7,18.0,0.0,10.9,2.0,
2011-10-25,https://www.espncricinfo.com/ci/engine/match/526306.html,28.8955,76.6066,30.3,18.1,0.7,8.0,53.0,
2013-04-12,https://www.espncricinfo.com/ci/engine/match/598010.html,28.6139,77.209,34.8,19.7,0.0,15.7,3.0,
2013-09-17,https://www.espncricinfo.com/ci/engine/match/654331.html,30.7056,76.7186,32.3,19.8,0.0,14.0,0.0,
2014-04-01,https://www.espncricinfo.com/ci/engine/match/671223.html,30.7056,76.7186,28.4,13.0,0.0,16.3,3.0,
2014-04-02,https://www.espncricinfo.com/ci/engine/match/671245.html,30.7333,76.7794,28.6,12.8,0.2,15.7,51.0,
2014-04-03,https://www.espncricinfo.com/ci/engine/match/671269.html,30.7056,76.7186,26.9,12.2,0.1,16.5,51.0,
2024-12-05,https://www.espncricinfo.com/ci/engine/match/1446089.html,19.076,72.8777,34.4,25.9,0.0,10.4,3.0,
2021-01-12,https://www.espncricinfo.com/ci/engine/match/1244326.html,13.0245,77.4141,26.0,17.1,0.1,18.3,51.0,
2019-02-28,https://www.espncricinfo.com/ci/engine/match/1157186.html,20.4625,85.8828,29.1,21.0,6.2,13.0,61.0,
2019-03-02,https://www.espncricinfo.com/ci/engine/match/1157205.html,20.4625,85.8828,28.7,18.1,0.0,15.6,2.0,
2019-03-08,https://www.espncricinfo.com/ci/engine/match/1175027.html,22.7196,75.8577,30.7,15.2,0.0,13.8,1.0,
2019-11-09,https://www.espncricinfo.com/ci/engine/match/1205746.html,19.076,72.8777,28.1,24.3,1.9,11.9,51.0,
2023-10-16,https://www.espncricinfo.com/ci/engine/match/1383443.html,23.3441,85.3096,29.3,18.3,0.0,10.1,0.0,
2023-10-17,https://www.espncricinfo.com/ci/engine/match/1383461.html,23.3441,85.3096,28.6,19.2,0.1,16.2,51.0,
2023-10-27,https://www.espncricinfo.com/ci/engine/match/1383552.html,23.3441,85.3096,27.0,16.7,0.0,11.8,3.0,
2021-01-16,https://www.espncricinfo.com/ci/engine/match/1244363.html,13.0245,77.4141,27.3,17.3,0.0,12.8,3.0,
2023-02-04,https://www.espncricinfo.com/ci/engine/match/1351087.html,23.804,90.3667,25.5,13.0,0.0,9.4,3.0,
2023-03-17,https://www.espncricinfo.com/ci/engine/match/1354956.html,31.5497,74.3436,24.2,16.5,0.3,24.7,51.0,
2019-01-09,https://www.espncricinfo.com/ci/engine/match/1152535.html,-37.8136,144.9631,20.7,15.1,0.3,22.1,51.0,
2009-10-21,https://www.espncricinfo.com/ci/engine/match/425323.html,28.6139,77.209,,,,,,Request timed out
2009-10-22,https://www.espncricinfo.com/ci/engine/match/425326.html,28.6139,77.209,33.0,16.2,0.0,12.7,0.0,
2009-10-25,https://www.espncricinfo.com/ci/engine/match/425330.html,28.6139,77.209,31.8,14.5,0.0,14.8,0.0,
2010-10-22,https://www.espncricinfo.com/ci/engine/match/471605.html,28.6139,77.209,32.0,20.4,1.9,18.0,53.0,
2011-03-14,https://www.espncricinfo.com/ci/engine/match/471626.html,17.385,78.4867,34.0,21.0,0.0,10.0,2.0,
2011-03-15,https://www.espncricinfo.com/ci/engine/match/471628.html,17.385,78.4867,34.3,20.6,0.0,11.2,0.0,
2011-10-21,https://www.espncricinfo.com/ci/engine/match/526284.html,28.8955,76.6066,31.7,18.0,0.0,10.9,2.0,
2011-10-22,https://www.espncricinfo.com/ci/engine/match/526292.html,28.8955,76.6066,31.4,17.0,0.0,9.3,0.0,
2014-04-03,https://www.espncricinfo.com/ci/engine/match/671273.html,30.7333,76.7794,27.1,12.6,0.1,16.5,51.0,
2014-04-05,https://www.espncricinfo.com/ci/engine/match/671305.html,30.7056,76.7186,29.4,16.5,0.0,20.6,3.0,
2015-03-28,https://www.espncricinfo.com/ci/engine/match/776053.html,28.6139,77.209,34.1,16.4,0.0,8.9,3.0,
2021-01-02,https://www.espncricinfo.com/ci/engine/match/1226832.html,-27.4698,153.0251,27.6,20.3,2.1,14.4,53.0,
2021-01-04,https://www.espncricinfo.com/ci/engine/match/1226851.html,-27.4698,153.0251,28.2,22.7,1.3,16.0,51.0,
2021-01-31,https://www.espncricinfo.com/ci/engine/match/1226885.html,-35.2809,149.13,22.7,16.8,0.3,16.2,51.0,
2023-01-29,https://www.espncricinfo.com/ci/engine/match/1324682.html,-37.8136,144.9631,23.6,18.2,2.0,17.0,53.0,
2023-02-02,https://www.espncricinfo.com/ci/engine/match/1324683.html,-33.8688,151.2093,27.1,18.1,1.7,25.0,53.0,
2024-01-03,https://www.espncricinfo.com/ci/engine/match/1386117.html,-30.2963,153.1135,26.2,18.6,0.0,14.1,3.0,
2024-06-07,https://www.espncricinfo.com/ci/engine/match/1410396.html,51.2802,1.0789,18.1,9.0,0.0,19.1,3.0,
2024-06-14,https://www.espncricinfo.com/ci/engine/match/1410416.html,51.0178,-3.0927,17.2,9.8,9.8,25.6,63.0,
2025-01-06,https://www.espncricinfo.com/ci/engine/match/1443081.html,-27.4698,153.0251,29.0,18.9,0.0,12.7,3.0,
2013-03-17,https://www.espncricinfo.com/ci/engine/match/582796.html,28.8955,76.6066,27.4,13.3,0.0,14.3,0.0,
2013-03-22,https://www.espncricinfo.com/ci/engine/match/582808.html,28.8955,76.6066,29.7,16.5,0.0,13.3,3.0,
2018-08-21,https://www.espncricinfo.com/ci/engine/match/1155321.html,6.9344,79.8538,27.8,24.2,1.0,16.2,51.0,
2019-02-18,https://www.espncricinfo.com/ci/engine/match/1174776.html,6.9271,79.8612,29.6,24.3,2.5,10.8,53.0,
2011-01-19,https://www.espncricinfo.com/ci/engine/match/461038.html,-33.8688,151.2093,23.1,20.0,5.0,20.4,53.0,
2011-01-22,https://www.espncricinfo.com/ci/engine/match/461040.html,-37.8136,144.9631,25.3,15.8,0.0,18.7,3.0,
2011-01-24,https://www.espncricinfo.com/ci/engine/match/461036.html,-27.4698,153.0251,27.9,19.3,0.0,12.8,2.0,
2011-02-01,https://www.espncricinfo.com/ci/engine/match/461046.html,-42.8821,147.3272,18.1,13.1,13.5,22.4,63.0,
2014-12-21,https://www.espncricinfo.com/ci/engine/match/756741.html,-33.8688,151.2093,24.1,16.5,0.0,23.6,0.0,
2015-01-01,https://www.espncricinfo.com/ci/engine/match/756759.html,-31.9513,115.8773,29.5,17.6,0.0,29.9,1.0,
2010-10-20,https://www.espncricinfo.com/ci/engine/match/474964.html,20.4625,85.8828,32.4,24.6,0.0,6.5,3.0,
2010-10-22,https://www.espncricinfo.com/ci/engine/match/474969.html,20.4625,85.8828,31.0,25.1,10.1,8.8,63.0,
2010-10-23,https://www.espncricinfo.com/ci/engine/match/474971.html,20.4625,85.8828,30.1,24.5,4.5,8.7,61.0,
2010-10-24,https://www.espncricinfo.com/ci/engine/match/474973.html,20.4625,85.8828,30.8,24.0,12.6,7.9,65.0,
2011-03-12,https://www.espncricinfo.com/ci/engine/match/471621.html,17.385,78.4867,33.2,20.7,0.0,12.4,1.0,
2011-03-14,https://www.espncricinfo.com/ci/engine/match/471625.html,17.385,78.4867,34.0,21.0,0.0,10.0,2.0,
2013-03-27,https://www.espncricinfo.com/ci/engine/match/626430.html,22.7196,75.8577,35.4,22.7,0.0,15.3,3.0,
2010-04-04,https://www.espncricinfo.com/ci/engine/match/419139.html,22.5645,88.3431,36.9,26.6,0.0,19.1,3.0,
2010-04-17,https://www.espncricinfo.com/ci/engine/match/419158.html,22.5645,88.3431,36.0,27.3,0.0,25.3,1.0,
2010-04-19,https://www.espncricinfo.com/ci/engine/match/419161.html,22.5645,88.3431,37.9,28.0,0.0,26.0,2.0,
2010-10-25,https://www.espncricinfo.com/ci/engine/match/471616.html,22.3072,73.1812,32.8,23.4,0.0,8.7,2.0,
2011-04-28,https://www.espncricinfo.com/ci/engine/match/501230.html,28.6139,77.209,39.0,24.2,0.0,14.1,2.0,
2011-09-19,https://www.espncricinfo.com/ci/engine/match/521321.html,17.385,78.4867,28.9,23.0,0.1,16.9,51.0,
2011-09-21,https://www.espncricinfo.com/ci/engine/match/521325.html,17.385,78.4867,29.1,22.9,1.6,18.5,53.0,
2011-10-21,https://www.espncricinfo.com/ci/engine/match/526288.html,22.3039,70.8022,33.8,20.9,0.0,7.0,1.0,
2011-10-25,https://www.espncricinfo.com/ci/engine/match/526309.html,22.3039,70.8022,34.1,20.9,0.0,11.2,0.0,
2012-04-15,https://www.espncricinfo.com/ci/engine/match/548323.html,22.5645,88.3431,36.6,25.9,0.6,14.8,51.0,
2019-02-25,https://www.espncricinfo.com/ci/engine/match/1157150.html,22.7196,75.8577,27.7,15.2,0.0,16.9,1.0,
2019-03-02,https://www.espncricinfo.com/ci/engine/match/1157201.html,22.7196,75.8577,30.4,15.5,0.0,18.4,2.0,
2019-11-08,https://www.espncricinfo.com/ci/engine/match/1205731.html,21.1702,72.8311,26.0,22.8,45.9,15.2,65.0,
2019-11-15,https://www.espncricinfo.com/ci/engine/match/1205821.html,21.1702,72.8311,32.9,22.2,0.0,14.1,3.0,
2021-01-15,https://www.espncricinfo.com/ci/engine/match/1244355.html,22.7196,75.8577,26.8,10.9,0.0,14.2,1.0,
2022-10-20,https://www.espncricinfo.com/ci/engine/match/1333023.html,22.7196,75.8577,29.8,18.1,0.0,13.6,2.0,
2023-10-19,https://www.espncricinfo.com/ci/engine/match/1383479.html,23.3441,85.3096,27.3,17.6,0.0,9.4,1.0,
2023-10-23,https://www.espncricinfo.com/ci/engine/match/1383515.html,23.3441,85.3096,27.0,17.7,0.0,12.0,3.0,
2024-12-05,https://www.espncricinfo.com/ci/engine/match/1446087.html,22.7196,75.8577,29.5,17.4,0.0,12.3,3.0,
2022-05-25,https://www.espncricinfo.com/ci/engine/match/1315845.html,6.9271,79.8612,28.5,24.2,10.5,14.9,61.0,
2022-06-10,https://www.espncricinfo.com/ci/engine/match/1318339.html,6.9271,79.8612,29.1,24.8,3.1,21.7,61.0,
2023-05-28,https://www.espncricinfo.com/ci/engine/match/1377041.html,6.9271,79.8612,30.0,25.1,3.1,18.6,53.0,
2023-06-06,https://www.espncricinfo.com/ci/engine/match/1377081.html,6.9271,79.8612,29.9,24.6,12.5,20.4,63.0,
2024-10-20,https://www.espncricinfo.com/ci/engine/match/1455340.html,23.532,58.4119,35.1,23.7,0.0,15.6,1.0,
2024-10-22,https://www.espncricinfo.com/ci/engine/match/1455345.html,23.532,58.4119,35.4,25.1,0.0,17.5,3.0,
2024-10-25,https://www.espncricinfo.com/ci/engine/match/1455348.html,23.532,58.4119,33.9,24.8,0.0,18.9,0.0,
