ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder,Extracted_IDs
595267,6,0.0,2,1,Gauteng,Potchefstroom,2017-09-01,field,day,1,4,0,1.189,7.6,23.55,0.766,7.42,24.85,1.076,7.57,22.1,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,22.6,8.5,0.0,17.4,1.0,Cup,2,605661
595267,6,66.66666667,2,1,North West,Potchefstroom,2017-09-02,bat,day,0,52,0,1.189,7.6,23.55,1.333,7.89,24.32,1.076,7.57,22.1,2.0,1,0,0,0,1.2373,1.2373,1.6402,1.0927,22.1,6.9,0.0,19.0,0.0,Cup,2,"605661, 481979"
595267,6,110.3448276,2,1,Northerns,Potchefstroom,2017-09-03,bat,day,0,-4,0,1.189,7.6,23.55,1.333,7.89,24.32,1.076,7.57,22.1,16.0,2,0,0,0,1.9655,1.9655,2.5922,1.0927,24.9,4.4,0.0,10.1,0.0,Cup,2,605661
595267,6,100.0,1,1,Mpumalanga,East London,2018-09-14,bat,day,1,13,0,2.1,7.49,26.98,1.142,7.62,24.94,0.857,7.58,24.24,10.66666667,3,0,0,1,1.9655,1.9655,1.3382,1.0927,22.0,12.2,0.0,28.4,2.0,Cup,1,
595267,6,97.36842105,1,1,Namibia,East London,2018-09-14,field,day,0,53,0,2.1,7.49,26.98,0.666,7.54,24.75,0.857,7.58,24.24,9.25,4,0,0,1,1.3883,1.3883,1.7912,1.0927,22.0,12.2,0.0,28.4,2.0,Cup,1,
595267,6,101.6393443,1,1,Kenya,East London,2018-09-15,field,day,0,129,0,2.1,7.49,26.98,0.666,7.54,24.75,0.857,7.58,24.24,12.4,5,0,0,1,1.9655,2.2221,2.5922,1.0927,21.4,13.3,0.3,34.8,51.0,Cup,1,
595267,6,119.0909091,1,1,Border,East London,2018-09-16,field,day,0,36,0,2.1,7.49,26.98,0.666,7.54,24.75,0.857,7.58,24.24,21.83333333,6,0,1,1,2.3917,2.6483,3.6684,1.0927,20.6,12.7,0.1,22.4,51.0,Cup,1,
595267,6,121.1382114,2,0,Titans,Centurion,2019-04-05,field,daynight,1,19,0,1.326,8.29,26.57,1.162,8.31,24.67,0.767,8.34,26.25,21.28571429,7,0,1,1,2.3917,2.6483,1.3382,1.0927,22.7,13.4,6.3,13.7,63.0,Tournament,1,
595267,6,117.6470588,1,1,Cape Cobras,Paarl,2019-04-12,field,daynight,0,26,0,1.128,7.42,25.94,0.791,7.46,24.63,0.693,7.43,24.17,22.85714286,8,0,1,1,2.3917,3.0745,1.3382,1.0927,23.9,14.8,0.2,13.4,51.0,Tournament,1,
595267,6,118.6206897,1,1,Cape Cobras,Gqeberha,2019-04-20,field,daynight,0,4,1,1.24,7.42,21.45,1.111,7.37,19.36,0.984,7.46,23.06,21.5,9,0,1,1,2.3917,3.0745,1.3382,2.1229,20.4,16.3,0.0,37.4,3.0,Tournament,1,
595267,6,117.5675676,2,0,Lions,Johannesburg,2019-04-24,field,daynight,1,136,0,1.5,8.05,27.2,0.982,8.06,25.12,0.876,8.05,25.02,19.33333333,10,0,1,1,1.9655,2.6483,1.3382,1.0927,19.8,10.6,0.6,23.7,53.0,Tournament,1,605661
595267,6,127.4611399,1,1,Dolphins,Gqeberha,2019-04-26,field,daynight,0,79,1,1.24,7.42,21.45,1.111,7.37,19.36,0.984,7.46,23.06,27.33333333,11,0,2,1,2.3917,3.0745,1.6402,1.0927,20.9,15.9,0.0,25.8,2.0,Tournament,1,
595267,6,129.2792793,2,1,Knights,East London,2019-04-28,field,day,1,16,0,2.1,7.49,26.98,1.5,7.7,22.24,0.857,7.69,24.84,28.7,12,0,2,1,2.3917,3.5007,3.4988,1.0927,24.6,18.1,0.0,27.2,1.0,Tournament,1,696401
595267,6,127.7056277,1,1,Cape Cobras,East London,2019-05-01,field,daynight,0,116,0,2.1,7.49,26.98,0.666,7.54,24.75,0.857,7.58,24.24,26.81818182,13,0,2,1,2.3917,3.0745,3.7554,1.6967,22.0,18.6,0.4,20.4,51.0,Tournament,1,
595267,6,131.9702602,2,1,Lions,Johannesburg,2019-05-05,field,day,1,13,0,1.5,8.05,27.2,0.982,8.06,25.12,0.876,8.05,25.02,29.58333333,14,0,3,1,2.3917,3.5007,3.5814,3.4015,21.7,11.3,0.0,18.4,0.0,Tournament,1,605661
595267,6,131.3868613,1,1,Jozi Stars,Gqeberha,2019-11-10,field,day,0,49,0,1.24,7.28,22.94,1.111,7.37,19.36,0.984,7.46,23.06,27.69230769,15,0,3,1,2.3917,3.5007,3.0184,1.0927,20.4,17.6,3.2,39.3,61.0,Mzansi Super League,1,605661
595267,6,132.5259516,2,1,Blitz,Gqeberha,2019-11-20,bat,daynight,0,-4,0,1.24,7.28,22.94,1.117,7.37,24.16,0.984,7.24,21.42,27.35714286,16,0,3,1,2.3917,2.6483,3.275,1.0927,20.2,14.7,0.0,19.9,3.0,Mzansi Super League,1,"403902, 379143, 481979"
