ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder,Extracted_IDs
481896,6,0.0,1,1,Tamil Nadu,Hyderabad,2011-03-15,bat,day,1,6,0,1.016,8.12,26.41,0.615,7.91,28.25,0.813,8.24,26.1,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,34.3,20.6,0.0,11.2,0.0,Other,4,
481896,6,100.0,1,1,Tamil Nadu,Hyderabad,2011-03-15,bat,day,1,6,0,1.016,8.12,26.41,0.615,7.91,28.25,0.813,8.24,26.1,2.0,1,0,0,0,1.5393,1.5393,1.9422,1.6967,34.3,20.6,0.0,11.2,0.0,Other,4,
481896,6,100.0,1,0,M. Pradesh,Hyderabad,2011-03-16,field,day,0,-2,0,1.016,8.12,26.41,1.027,8.52,23.72,0.813,8.24,26.1,2.0,2,0,0,0,1.5393,1.5393,2.1988,1.0927,34.7,18.0,0.0,17.7,0.0,Other,4,
481896,6,100.0,1,0,M. Pradesh,Hyderabad,2011-03-16,field,day,0,-2,0,1.016,8.12,26.41,1.027,8.52,23.72,0.813,8.24,26.1,2.0,3,0,0,0,1.5393,1.5393,2.4554,1.0927,34.7,18.0,0.0,17.7,0.0,Other,4,
481896,6,100.0,1,0,Baroda,Mumbai,2012-03-25,field,day,0,-2,0,0.914,7.23,22.96,0.411,7.14,24.08,0.425,7.29,20.8,2.0,4,0,0,0,1.5393,1.5393,1.3382,1.0927,36.6,23.4,0.0,17.8,0.0,Other,4,232292
481896,6,100.0,1,0,Baroda,Mumbai,2012-03-25,field,day,0,-2,0,0.914,7.23,22.96,0.411,7.14,24.08,0.425,7.29,20.8,2.0,5,0,0,0,1.5393,1.7959,1.3382,1.0927,36.6,23.4,0.0,17.8,0.0,Other,4,232292
481896,6,100.0,1,1,W. Indies A,Port of Spain,2012-06-23,bat,day,1,4,0,1.05,7.34,23.43,0.857,7.04,21.19,0.729,7.42,20.81,2.0,6,0,0,0,1.5393,1.7959,1.3382,1.0927,27.8,24.5,10.6,12.1,63.0,Bilateral,3,"326016, 34102, 277916"
481896,6,72.72727273,1,1,W. Indies A,Port of Spain,2012-06-23,bat,day,1,4,0,1.05,7.34,23.43,0.857,7.04,21.19,0.729,7.42,20.81,2.666666667,7,0,0,0,1.2373,1.3429,1.4892,1.2437,27.8,24.5,10.6,12.1,63.0,Bilateral,3,"326016, 34102, 277916"
481896,6,66.66666667,2,0,Punjab,Indore,2013-03-28,bat,day,0,6,0,1.744,7.74,25.41,1.882,8.03,21.01,0.573,8.17,25.66,3.0,8,0,0,0,1.2373,1.3429,1.3382,1.0927,35.1,20.6,1.0,18.1,51.0,Other,4,"290630, 422108, 432783, 398439, 432783, 425943"
481896,6,70.0,2,0,Punjab,Indore,2013-03-28,bat,day,0,6,0,1.744,7.74,25.41,1.882,8.03,21.01,0.573,8.17,25.66,3.5,9,0,0,0,1.2373,1.4939,1.9422,1.6967,35.1,20.6,1.0,18.1,51.0,Other,4,"290630, 422108, 432783, 398439, 432783, 425943"
481896,6,65.625,2,1,RR,Jaipur,2013-04-08,field,night,1,5,0,1.818,7.54,25.92,1.333,7.57,23.95,0.666,7.74,24.99,4.2,11,0,0,0,1.2373,1.4939,1.4892,1.2437,35.9,19.0,0.0,10.3,3.0,IPL,4,"230558, 277916"
481896,6,72.72727273,2,1,RR,Jaipur,2013-04-08,field,night,1,5,0,1.818,7.54,25.92,1.333,7.57,23.95,0.666,7.74,24.99,4.0,10,0,0,0,1.2373,1.4939,1.3382,1.0927,35.9,19.0,0.0,10.3,3.0,IPL,4,"230558, 277916"
481896,6,61.9047619,2,1,CSK,Abu Dhabi,2014-04-21,bat,night,0,-1,0,1.142,7.58,22.54,0.947,7.35,24.08,0.864,7.53,24.41,4.333333333,12,0,0,0,1.2373,1.3429,1.3382,1.0927,33.0,21.2,0.0,19.9,2.0,IPL,4,"44828, 26421, 390484, 234675, 28081, 390484"
481896,6,60.0,2,1,CSK,Abu Dhabi,2014-04-21,bat,night,0,-1,0,1.142,7.58,22.54,0.947,7.35,24.08,0.864,7.53,24.41,3.857142857,13,0,0,0,1.2373,1.3429,1.3382,1.0927,33.0,21.2,0.0,19.9,2.0,IPL,4,"44828, 26421, 390484, 234675, 28081, 390484"
481896,6,58.33333333,2,0,RCB,Bengaluru,2014-05-13,field,night,1,5,0,1.145,8.59,28.43,1.304,8.58,27.58,0.774,8.53,26.73,3.5,14,0,0,0,1.0863,1.3429,1.3382,1.0927,31.5,19.9,0.0,8.9,2.0,IPL,4,"253802, 379143"
481896,6,59.18367347,2,0,RCB,Bengaluru,2014-05-13,field,night,1,5,0,1.145,8.59,28.43,1.304,8.58,27.58,0.774,8.53,26.73,3.625,15,0,0,0,1.0863,1.1919,1.9422,1.6967,31.5,19.9,0.0,8.9,2.0,IPL,4,"253802, 379143"
481896,6,60.0,1,0,Kings XI,Delhi,2014-05-19,field,night,0,1,1,1.041,8.19,24.64,0.788,8.34,26.9,0.847,8.04,24.75,3.75,16,0,0,0,1.2373,1.3429,1.3382,1.0927,38.0,24.0,0.0,19.2,0.0,IPL,4,"325026, 554691, 321777"
481896,6,59.61538462,1,0,Kings XI,Delhi,2014-05-19,field,night,0,1,1,1.041,8.19,24.64,0.788,8.34,26.9,0.847,8.04,24.75,3.875,17,0,0,0,1.0863,1.3429,1.4892,1.2437,38.0,24.0,0.0,19.2,0.0,IPL,4,"325026, 554691, 321777"
481896,6,59.25925926,1,1,Kings XI,Mohali,2014-05-25,field,daynight,0,-4,0,1.23,8.32,27.96,0.568,8.29,28.63,0.61,8.3,25.88,4.0,18,0,0,0,1.0863,1.3429,1.3382,1.2437,39.2,21.7,0.0,15.8,3.0,IPL,4,"390484, 390484, 325026, 321777"
481896,6,58.18181818,1,1,Kings XI,Mohali,2014-05-25,field,daynight,0,-4,0,1.23,8.32,27.96,0.568,8.29,28.63,0.61,8.3,25.88,3.555555556,19,0,0,1,1.0863,1.3429,1.3382,1.3493,39.2,21.7,0.0,15.8,3.0,IPL,4,"390484, 390484, 325026, 321777"
481896,6,61.01694915,2,1,Tamil Nadu,Nagpur,2016-01-03,field,day,1,14,0,0.5,7.55,18.9,0.625,7.23,21.58,1.166,7.18,19.92,3.272727273,21,0,0,2,1.2373,1.4611,1.9422,1.9533,28.3,17.2,0.0,10.4,0.0,Other,3,"721867, 477021"
481896,6,57.14285714,2,1,Tamil Nadu,Nagpur,2016-01-03,field,day,1,14,0,0.5,7.55,18.9,0.625,7.23,21.58,1.166,7.18,19.92,3.2,20,0,0,2,1.0863,1.1591,1.3382,1.6967,28.3,17.2,0.0,10.4,0.0,Other,3,"721867, 477021"
481896,6,64.51612903,1,0,KKR,Delhi,2016-04-30,field,daynight,0,-2,1,1.041,8.19,24.64,0.788,8.34,26.9,0.847,8.04,24.75,3.333333333,22,0,0,2,1.2373,1.6121,1.7458,1.0927,39.9,21.0,0.0,12.5,0.0,IPL,4,"931581, 230558, 398439, 446507, 425943, 276298, 642519, 379143"
481896,6,63.49206349,1,0,KKR,Delhi,2016-04-30,field,daynight,0,-2,1,1.041,8.19,24.64,0.788,8.34,26.9,0.847,8.04,24.75,3.333333333,23,0,0,2,1.2373,1.6121,1.8514,1.0927,39.9,21.0,0.0,12.5,0.0,IPL,4,"931581, 230558, 398439, 446507, 425943, 276298, 642519, 379143"
