ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder,Extracted_IDs
1209292,6,0.0,1,0,Baroda,Vadodara,2021-01-12,field,day,0,-2,0,1.142,7.47,22.42,0.571,7.6,23.74,0.764,7.44,21.75,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,28.9,18.4,0.0,11.7,1.0,Other,4,"446763, 1206039, 377534, 554691, 1059570, 471342, 1060380"
1209292,6,0.0,1,0,Tamil Nadu,Ahmedabad,2021-01-26,field,night,0,-2,0,1.461,8.05,29.93,1.0,8.54,27.41,1.166,8.41,26.11,0.0,1,0,0,0,0.9353,0.9353,1.3382,1.0927,26.2,12.4,0.0,17.1,2.0,Other,4,"917159, 1070183, 1119026, 777515, 398439, 719719, 1161024, 344580"
1209292,6,0.0,1,0,Haryana,Vadodara,2021-11-04,field,day,0,-2,0,1.142,7.47,22.42,0.571,7.6,23.74,0.764,7.44,21.75,0.0,2,0,0,0,0.9353,0.9353,1.3382,1.0927,33.1,17.6,0.0,12.8,3.0,Other,4,"1079839, 1207295, 853265, 1175485, 1246528, 1206052, 390481, 497121, 390481"
1209292,6,0.0,1,0,CSK,Brabourne,2022-04-03,field,night,0,1,0,1.388,8.42,24.88,0.923,8.54,25.67,0.954,8.35,25.16,0.0,3,0,0,0,0.9353,0.9353,1.3382,1.0927,28.1,26.3,0.0,26.9,2.0,IPL,4,"1064812, 8917, 714451, 1125688, 403902, 28081, 550215, 234675, 1064812, 1060380, 721867, 719719"
1209292,6,50.0,1,1,GT,Brabourne,2022-04-08,field,night,0,0,0,1.388,8.42,24.88,0.923,8.54,25.67,0.954,8.35,25.16,1.0,4,0,0,0,1.0863,1.0863,1.4892,1.0927,28.9,27.0,0.0,28.6,3.0,IPL,4,"1151288, 719719, 403902, 1064812, 625371, 321777, 721867, 1064812, 1070173, 423838, 550215, 1125976"
1209292,6,37.5,1,1,SRH,DY Patil,2022-04-17,field,daynight,0,-4,0,0.645,8.17,24.42,0.944,8.52,25.17,0.961,8.24,25.72,3.0,5,0,0,0,0.9353,1.1919,1.3382,1.0927,34.5,23.9,0.0,19.1,2.0,IPL,4,"1125976, 604302, 1161024, 719719, 1064812, 1064812, 446763, 721867, 1070183, 550215, 600498, 403902"
1209292,6,33.33333333,1,0,DC,Brabourne,2022-04-20,field,night,0,2,0,1.388,8.42,24.88,0.923,8.54,25.67,0.954,8.35,25.16,1.5,6,0,0,1,0.9353,1.1919,1.5948,1.0927,30.0,27.3,0.0,34.0,3.0,IPL,4,"1064812, 721867, 826915, 403902, 1125976, 719719, 550215, 1064812"
1209292,6,38.46153846,1,0,Mumbai,Eden Gardens,2022-11-05,field,daynight,0,6,0,1.428,8.06,26.66,0.792,8.44,27.35,0.847,8.19,24.64,2.5,7,0,0,1,0.9353,1.1919,1.3382,1.0927,29.5,21.3,0.0,9.4,1.0,Other,4,"1151278, 642519, 277916, 714451"
1209292,6,46.66666667,1,0,SRH,Hyderabad,2023-05-04,bat,night,1,12,0,1.016,8.12,26.41,0.615,7.91,28.25,0.813,8.24,26.1,3.5,8,0,0,1,0.9353,1.1919,1.3382,1.0927,31.6,21.7,0.2,10.7,51.0,IPL,4,"974087, 436757, 1081442, 230558, 326016, 1079839, 851403, 696401, 911707, 1175485, 436757, 1312645, 723105, 276298, 600498, 446763, 1070183, 604527"
1209292,6,56.25,2,0,LSG,Eden Gardens,2023-05-20,field,night,1,5,1,1.428,8.25,24.16,1.261,8.39,25.05,0.847,8.09,25.96,4.5,9,0,0,1,1.0863,1.3429,1.9422,1.0927,36.2,26.6,4.0,21.4,63.0,IPL,4,"604302, 1175441, 604527, 230558, 276298, 851403, 379143, 325012, 1151270, 974087, 471342, 723105"
1209292,6,58.82352941,1,0,CSK,Chennai,2024-04-08,field,night,0,5,0,1.454,7.74,27.44,1.352,8.17,24.46,1.2,7.98,26.02,5.0,10,0,0,1,1.0863,1.4939,1.3382,1.2437,36.2,26.4,0.0,23.3,3.0,IPL,4,"642519, 311592, 851403, 230558, 714451, 723105, 669365, 276298, 1292495, 959767, 28081, 1060380, 1079470, 1079839"
1209292,6,61.11111111,1,0,MI,Wankhede,2024-05-03,field,night,0,-2,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,5.5,11,0,0,1,1.2373,1.6449,1.3382,1.0927,28.6,26.6,0.0,27.3,1.0,IPL,4,"596010, 642519, 851403, 34102, 276298, 720471, 1287032, 720471, 230558, 1079470, 290630, 311592, 1170265, 446507, 625383, 1151273, 625371, 1292495, 892749, 723105, 669365"
1209292,6,61.11111111,1,1,UP,Wankhede,2024-11-25,bat,daynight,1,5,0,1.25,8.23,27.2,0.758,7.95,25.67,0.732,8.29,26.23,5.5,12,0,0,1,1.2373,1.7959,1.3382,1.0927,29.6,23.9,0.0,24.5,3.0,Other,4,"1206052, 1175485, 604527, 1151270, 1161489, 805235, 1123073, 1130300, 723105"
