ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder,Extracted_IDs
897549,6,0.0,1,1,Middlesex,Lord's,2018-07-05,bat,night,1,7,0,0.5,8.45,22.21,1.611,8.29,20.06,1.702,8.49,25.76,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,27.7,16.1,0.0,10.1,3.0,Vitality Blast,1,662973
897549,6,75.0,2,1,Kent,The Oval,2018-07-06,bat,night,0,28,1,1.358,8.5,23.24,1.054,8.25,24.47,0.853,8.33,24.51,3.0,1,0,0,0,1.2373,1.2373,1.3382,1.0927,28.5,15.8,0.0,19.6,3.0,Vitality Blast,1,
897549,6,115.3846154,1,1,Somerset,Taunton,2018-08-10,field,daynight,0,115,0,1.673,8.69,29.68,1.562,9.33,25.39,1.12,9.05,26.41,7.5,2,0,0,0,1.5393,1.5393,1.3382,1.0927,18.8,11.3,1.4,26.6,51.0,Vitality Blast,2,
897549,6,154.5454545,2,1,Gloucs,Bristol,2018-08-12,field,day,1,53,0,0.98,8.18,23.52,1.72,8.34,22.89,0.609,8.24,25.17,22.66666667,3,0,1,0,2.3917,2.3917,1.3382,1.0927,20.2,15.2,16.7,28.4,63.0,Vitality Blast,2,
897549,6,157.6271186,2,1,Hampshire,The Oval,2018-08-15,bat,night,0,13,1,1.358,8.5,23.24,1.054,8.25,24.47,0.853,8.33,24.51,23.25,4,0,1,0,2.3917,2.3917,2.3684,1.0927,24.0,15.1,0.0,23.8,3.0,Vitality Blast,2,
897549,6,142.8571429,2,1,Essex,Chelmsford,2019-07-19,field,night,1,71,0,1.207,8.55,24.87,0.95,8.75,26.41,0.857,8.58,24.4,20.0,5,0,1,0,2.3917,2.6483,1.3382,1.0927,20.3,12.6,11.2,28.7,61.0,Vitality Blast,1,662973
897549,6,165.3846154,2,1,Middlesex,The Oval,2019-07-23,bat,night,0,-1,1,1.358,8.5,23.24,1.054,8.25,24.47,0.853,8.33,24.51,21.5,6,0,1,0,2.3917,2.6483,2.0478,1.3947,31.1,15.1,0.0,16.6,3.0,Vitality Blast,1,
897549,6,158.5365854,1,1,Glamorgan,The Oval,2019-07-25,field,night,0,80,1,1.358,8.5,23.24,0.78,8.35,24.82,0.853,8.32,23.45,18.57142857,7,0,1,0,1.9655,2.6483,2.3044,1.0927,35.3,18.7,0.0,16.5,3.0,Vitality Blast,2,
897549,6,157.4074074,2,1,Sussex,Hove,2019-07-26,field,night,1,81,0,0.949,8.27,24.7,0.631,8.32,26.09,1.017,8.22,23.58,21.25,8,0,1,0,2.3917,2.6483,1.3382,1.0927,22.8,17.3,2.5,19.5,53.0,Vitality Blast,2,"793463, 669365, 669855, 461632"
897549,6,161.4173228,1,1,Kent,The Oval,2019-07-30,field,night,0,13,1,1.358,8.5,23.24,0.78,8.35,24.82,0.853,8.32,23.45,22.77777778,9,0,1,0,2.3917,2.6483,3.1054,2.1229,20.4,15.9,6.8,39.2,61.0,Vitality Blast,1,
