ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder,Extracted_IDs
230558,6,0.0,1,1,Barbados,Bridgetown,2011-01-21,bat,night,1,-4,0,1.179,7.55,23.82,1.812,7.53,20.2,1.222,7.69,21.89,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,26.9,24.2,0.9,34.8,51.0,T20 Tournament,3,
230558,6,0.0,1,1,MI,Bengaluru,2011-09-26,bat,night,1,19,0,1.145,8.59,28.43,0.818,8.59,24.56,0.774,8.74,27.94,0.0,1,0,0,1,0.9353,0.9353,1.3382,1.0927,27.1,17.3,0.1,11.2,51.0,T20 Tournament,4,430246
230558,6,110.0,2,0,Cape Cobras,Chennai,2011-10-04,bat,daynight,0,5,0,1.454,7.74,27.44,0.891,7.56,26.59,1.2,7.66,23.86,5.5,2,0,0,1,1.5393,1.5393,1.3382,1.0927,33.3,25.9,4.3,11.5,61.0,T20 Tournament,4,"26421, 28081"
230558,6,109.0909091,2,1,Windward Is,North Sound,2012-01-09,bat,day,0,5,0,0.809,6.95,19.73,0.842,6.58,20.26,0.931,6.99,19.85,6.0,3,0,0,1,1.5393,1.5393,1.3382,1.0927,25.7,23.3,0.8,32.0,51.0,T20 Tournament,4,
230558,6,108.3333333,1,1,Jamaica,Bridgetown,2012-01-22,bat,night,1,44,0,1.179,7.55,23.82,1.812,7.53,20.2,1.222,7.69,21.89,4.333333333,4,0,0,1,1.5393,1.5393,1.3382,1.0927,26.2,23.8,4.8,39.5,53.0,T20 Tournament,3,276298
230558,3,129.6296296,1,1,Australia,Bridgetown,2012-03-30,bat,day,1,2,1,1.179,7.69,20.85,1.812,7.53,20.2,1.222,7.69,21.89,8.75,5,0,0,1,1.5393,1.7959,2.625,1.0927,27.5,25.3,0.1,29.2,51.0,Bilateral,4,
230558,6,119.3548387,1,1,Australia,Bridgetown,2012-03-30,bat,day,1,2,1,1.179,7.69,20.85,1.812,7.53,20.2,1.222,7.69,21.89,7.4,6,0,0,1,1.5393,1.7959,2.4554,1.2437,27.5,25.3,0.1,29.2,51.0,Bilateral,4,
230558,6,111.4285714,2,1,RR,Jaipur,2012-04-08,field,daynight,1,-4,0,1.818,7.54,25.92,1.333,7.57,23.95,0.666,7.74,24.99,6.5,7,0,0,1,1.5393,1.7959,1.3382,1.0927,37.9,21.9,0.0,17.2,2.0,IPL,4,277916
230558,6,108.3333333,1,0,MI,Wankhede,2012-05-16,field,night,0,23,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,5.571428571,8,0,0,2,1.5393,1.7959,1.3382,2.1229,33.6,27.3,0.0,17.9,2.0,IPL,4,34102
230558,3,120.9302326,1,0,Australia,Colombo (RPS),2012-09-22,bat,night,1,18,0,1.036,7.74,21.28,1.159,7.7,19.86,0.936,7.78,21.25,7.428571429,10,0,0,2,1.5393,1.7959,1.9422,1.8023,27.9,24.0,20.0,17.2,63.0,World Cup,4,
