ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder,Extracted_IDs
1175485,6,0.0,2,0,Nagaland,Mulapadu,2019-02-21,field,day,1,156,0,0.916,7.27,20.81,1.0,6.42,20.62,1.09,6.77,20.12,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,35.8,21.6,0.0,15.0,3.0,Other,1,"720471, 805235, 1079839, 732293, 720471, 604527, 432783, 432783"
1175485,6,149.0196078,1,1,Jharkhand,Mulapadu,2019-02-22,field,day,0,-4,0,0.916,7.27,20.81,1.0,6.95,20.47,1.09,7.41,22.47,76.0,1,0,1,0,3.2441,3.2441,3.5814,1.0927,38.0,21.3,0.0,14.8,0.0,Other,1,"720471, 1161489, 30288, 720471"
1175485,6,143.3962264,1,1,Delhi,Mulapadu,2019-02-24,field,day,0,20,0,0.916,7.27,20.81,1.0,6.95,20.47,1.09,7.41,22.47,76.0,2,0,1,1,3.2441,3.2441,3.838,1.0927,38.5,22.8,0.0,22.0,0.0,Other,1,"432783, 1123073, 604527, 732293, 805235, 432783, 720471, 720471, 30288"
1175485,6,133.3333333,2,1,Andhra,Mulapadu,2019-02-25,field,day,1,56,0,0.916,7.27,20.81,1.0,6.42,20.62,1.09,6.77,20.12,42.0,3,0,1,1,3.2441,3.2441,4.0946,1.0927,37.1,22.9,0.0,19.2,3.0,Other,1,"805235, 30288, 432783, 732293, 604527, 432783"
1175485,6,129.5454545,2,1,Kerala,Mulapadu,2019-02-27,field,day,1,14,0,0.916,7.27,20.81,1.0,6.42,20.62,1.09,6.77,20.12,38.0,4,0,1,1,2.8179,2.8179,3.925,1.0927,34.5,23.5,0.1,17.0,51.0,Other,1,"1161489, 432783, 732293, 432783, 1123073, 604527, 805235, 30288, 1079839, 720471, 720471"
1175485,6,125.0,2,1,Jharkhand,Surat,2019-11-11,field,day,1,4,0,3.0,7.14,27.53,0.833,7.65,23.12,1.222,7.43,23.17,30.0,5,0,1,1,2.8179,3.0745,1.3382,1.0927,32.4,21.3,0.0,8.0,3.0,Other,2,"604527, 390484, 1079839, 1123073, 720471, 554691, 720471, 390484"
1175485,6,120.3883495,1,0,Odisha,Surat,2019-11-12,bat,day,1,65,0,3.0,7.14,27.53,1.25,7.15,22.07,1.222,7.53,23.56,24.8,6,0,1,1,2.3917,1.6449,1.4892,1.0927,33.1,19.7,0.0,10.9,3.0,Other,2,"554691, 720471, 1123073, 604527, 805235, 720471"
1175485,6,135.3982301,2,0,Nagaland,Surat,2019-11-15,bat,day,0,64,0,3.0,7.14,27.53,0.8,7.17,24.14,1.222,7.43,23.17,30.6,7,0,1,1,2.8179,2.2221,3.4446,3.4015,32.9,22.2,0.0,14.1,3.0,Other,2,"554691, 1079839, 720471, 1123073, 720471, 604527, 805235"
1175485,6,143.6507937,2,0,Saurashtra,Surat,2019-11-17,bat,day,0,58,0,3.0,7.14,27.53,0.8,7.17,24.14,1.222,7.43,23.17,36.2,8,0,1,1,2.8179,3.0745,4.1274,1.0927,34.9,23.3,0.0,16.3,2.0,Other,3,"390484, 554691, 1123073, 390484"
1175485,6,142.0,1,1,Gujarat,Surat,2019-11-18,field,day,0,51,0,3.0,7.14,27.53,1.2,7.85,24.08,1.222,7.53,23.56,42.6,9,0,1,1,3.2441,3.5007,4.384,1.0927,33.9,21.3,0.0,16.1,3.0,Other,2,"604527, 1123073, 805235"
1175485,6,136.3636364,1,0,DC,Abu Dhabi,2020-09-29,field,night,0,32,0,1.142,7.58,22.54,0.761,7.74,24.29,0.864,7.7,23.52,40.0,10,0,1,1,3.2441,3.5007,1.3382,1.0927,37.6,27.8,0.0,18.8,0.0,IPL,2,"481979, 642519, 554691, 550215, 931581, 325012, 670025, 1070183, 290630"
1175485,6,137.704918,1,0,CSK,Dubai (DICS),2020-10-02,bat,night,1,14,0,1.4,7.67,23.26,1.135,7.44,21.02,0.751,7.62,22.59,42.0,11,0,1,1,3.2441,3.5007,1.3382,1.0927,35.4,24.3,0.0,18.7,0.0,IPL,3,"44828, 1070183, 28081, 662973, 290630, 234675"
1175485,6,137.5661376,2,1,MI,Sharjah,2020-10-04,bat,day,0,46,0,0.428,8.5,20.42,1.031,7.08,22.0,0.744,7.62,23.54,43.33333333,12,0,1,1,3.2441,3.5007,1.3382,1.0927,34.7,25.7,0.0,20.4,0.0,IPL,3,"471342, 720471, 34102, 793463, 625371, 1070183, 446507, 290630, 438362, 379143, 720471"
1175485,6,141.4141414,1,1,Kings XI,Dubai (DICS),2020-10-08,bat,night,1,16,0,1.4,7.67,23.26,1.135,7.44,21.02,0.751,7.62,22.59,40.0,13,0,1,1,3.2441,3.5007,1.9422,1.0927,35.4,24.7,0.0,23.2,0.0,IPL,2,"1161024, 290630, 325026, 604302, 793463, 481896, 1175441, 1125976, 422108, 1070183, 974109, 481896"
1175485,6,140.4878049,2,1,KKR,Abu Dhabi,2020-10-18,field,day,1,45,0,1.142,7.58,22.54,1.313,7.64,23.18,0.864,7.53,24.41,36.0,14,0,1,1,2.8179,2.6483,2.3684,1.0927,34.2,24.4,0.0,26.3,0.0,IPL,3,"477021, 446763, 604527, 793463, 276298, 1070173, 290630"
