ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder,Extracted_IDs
1161489,6,0.0,1,1,Jharkhand,Mulapadu,2019-02-22,field,day,0,8,0,0.916,7.27,20.81,1.0,6.95,20.47,1.09,7.41,22.47,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,38.0,21.3,0.0,14.8,0.0,Other,4,"720471, 30288, 1175485, 720471"
1161489,6,80.0,2,1,Kerala,Mulapadu,2019-02-27,field,day,1,1,0,0.916,7.27,20.81,1.0,6.42,20.62,1.09,6.77,20.12,4.0,1,0,0,0,1.3883,1.3883,1.7912,1.0927,34.5,23.5,0.1,17.0,51.0,Other,4,"432783, 1175485, 732293, 432783, 1123073, 604527, 805235, 30288, 1079839, 720471, 720471"
1161489,6,46.66666667,2,0,DC,Wankhede,2019-03-24,field,night,1,9,1,1.25,8.32,25.62,1.38,8.43,26.58,0.732,8.32,26.77,3.5,2,0,0,0,0.9353,0.9353,1.3382,1.0927,28.5,26.0,0.0,31.2,0.0,IPL,4,"625371, 554691, 446507, 379143, 931581, 642519, 34102, 471342, 423838"
1161489,6,63.15789474,2,1,DC,Brabourne,2022-04-10,field,daynight,1,15,0,1.388,8.42,24.88,1.083,8.68,25.31,0.954,8.37,24.94,6.0,3,0,0,0,1.2373,1.2373,1.3382,1.6967,28.8,27.8,0.0,26.3,3.0,IPL,4,"851403, 489889, 1108375, 554691, 276298, 604527, 230558, 931581, 489889, 277916, 820351, 642519"
1161489,6,76.0,2,0,Baroda,Jaipur,2023-10-16,field,day,1,9,0,1.818,7.54,25.92,1.333,7.57,23.95,0.666,7.74,24.99,6.333333333,4,0,0,0,1.2373,1.2373,1.3382,1.0927,32.7,21.4,0.0,19.1,3.0,Other,4,"471342, 423838, 1059570, 714451, 390481, 1151278, 1292506, 277916, 1175485, 1206052, 390481, 1292495, 1170265, 377534"
1161489,6,81.48148148,1,0,Hyderabad,Jaipur,2023-10-17,bat,day,1,28,0,1.818,7.54,25.92,0.548,7.73,28.18,0.666,7.62,23.87,7.333333333,5,0,0,0,1.3883,1.6449,1.9422,1.0927,30.6,19.8,0.1,16.1,51.0,Other,4,"277916, 423838, 390481, 1175428, 1170265, 1059570, 1175485, 390481, 1292506, 1206052, 377534, 1151278, 1292495, 471342"
1161489,6,103.2258065,2,0,Haryana,Jaipur,2023-10-19,field,day,1,-2,0,1.818,7.54,25.92,1.333,7.57,23.95,0.666,7.74,24.99,10.66666667,6,0,0,0,1.9655,2.2221,2.625,1.0927,31.1,16.9,0.0,11.4,0.0,Other,4,"1175485, 1206052, 822553, 1059570, 1170265, 1292495, 377534, 1292506, 1151278, 1246528, 390481, 277916, 714451, 390481, 471342"
1161489,6,103.2258065,2,1,Mumbai,Jaipur,2023-10-21,field,day,1,-1,0,1.818,7.54,25.92,1.333,7.57,23.95,0.666,7.74,24.99,10.66666667,7,0,0,0,1.9655,2.6483,2.8816,1.0927,31.9,19.2,0.0,10.6,1.0,Other,4,"471342, 377534, 1170265, 1292495, 714451, 390481, 1175428, 423838, 277916, 1059570, 1206052, 1151278, 1175485, 1292506, 390481"
1161489,6,94.28571429,1,1,Chhattisgarh,Jaipur,2023-10-27,field,day,0,-4,0,1.818,7.54,25.92,0.75,7.55,23.29,0.666,7.62,23.87,8.25,8,0,0,0,1.3883,2.2221,3.1382,1.0927,31.2,16.5,0.0,9.9,3.0,Other,4,"1151278, 1175428, 423838, 1175485, 1059570, 390481, 1292495, 1206052, 377534, 1292506, 714451, 390481, 1170265, 1246528"
1161489,6,89.18918919,2,1,KKR,Visakhapatnam,2024-04-03,bat,night,0,-1,0,0.755,8.08,21.23,1.23,7.59,22.87,0.926,7.79,21.89,6.6,9,0,0,1,1.3883,1.7959,1.3382,1.0927,33.3,25.3,0.0,24.7,3.0,IPL,4,"1277545, 236779, 851403, 554691, 1292495, 311592, 595978, 276298, 931581, 669365, 272450, 642519, 481979, 230558, 723105, 1079470"
1161489,6,80.95238095,1,1,KKR,Eden Gardens,2024-04-29,bat,night,1,16,0,1.428,8.06,26.66,0.937,7.81,23.9,0.847,8.19,24.64,5.666666667,10,0,0,1,1.3883,1.6449,1.3382,1.0927,41.1,28.4,0.0,20.7,1.0,IPL,4,"559235, 642519, 851403, 931581, 723105, 669365, 595978, 379887, 554691, 1277545, 1207295, 1168049, 230558"
1161489,6,80.76923077,1,1,RR,Delhi,2024-05-07,field,night,0,27,1,1.041,8.19,24.64,0.788,8.34,26.9,0.847,8.04,24.75,6.0,11,0,0,1,1.3883,1.1919,1.3382,1.0927,41.4,26.9,0.0,16.4,2.0,IPL,3,"26421, 1079434, 698315, 1277545, 277912, 820351, 425943, 595978, 1168049, 694211, 559235, 931581, 308967, 1252585, 554691, 1151278"
1161489,6,92.72727273,2,1,RCB,Bengaluru,2024-05-12,field,night,1,18,0,1.145,8.59,28.43,1.304,8.58,27.58,0.774,8.53,26.73,6.375,12,0,0,1,1.3883,1.4939,1.3382,1.0927,31.8,21.9,5.8,18.1,63.0,IPL,3,"940973, 44828, 1207295, 897549, 926851, 1168049, 853265, 554691, 30288, 253802, 236779, 559235, 595978, 1277545, 232292, 823703"
