ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder,Extracted_IDs
1168641,6,0.0,1,0,DC,Delhi,2019-04-20,field,night,0,42,0,1.041,7.97,26.06,0.788,8.34,26.9,0.847,8.04,24.75,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,33.4,19.0,0.0,14.2,3.0,IPL,3,"422108, 662973, 642519, 554691, 931581, 321777, 26421"
1168641,6,166.6666667,2,1,Railways,Chandigarh,2019-11-14,field,day,1,34,0,0.75,7.59,23.64,2.5,7.45,22.0,0.312,7.72,31.71,20.0,1,0,0,0,2.3917,2.3917,1.3382,1.0927,22.3,15.9,0.0,12.3,3.0,Other,3,"1060380, 1206052, 446763, 1070183, 1059570, 377534, 1081442, 30288, 1161024"
1168641,6,178.9473684,1,1,Chhattisgarh,Chandigarh,2019-11-15,field,day,0,-4,0,0.75,7.59,23.64,0.4,7.71,25.83,0.312,7.15,21.13,34.0,2,0,0,0,2.8179,2.8179,2.3684,1.0927,24.7,17.0,0.0,16.9,3.0,Other,2,"1161024, 1060380, 377534, 30288, 1059570, 1081442, 1070183"
1168641,6,170.0,2,1,Maharashtra,Chandigarh,2019-11-18,field,day,1,6,0,0.75,7.59,23.64,2.5,7.45,22.0,0.312,7.72,31.71,17.0,3,0,0,1,1.9655,1.9655,2.1988,1.0927,23.4,14.7,0.0,17.6,0.0,Other,3,"1070183, 1161024, 30288, 1060380, 446763, 1081442"
1168641,6,146.1538462,1,1,Jharkhand,Surat,2019-11-21,field,day,0,-4,0,3.0,7.14,27.53,1.2,7.85,24.08,1.222,7.53,23.56,12.66666667,4,0,0,1,1.9655,1.9655,1.3382,1.0927,34.5,21.1,0.0,13.8,3.0,Other,2,"1048739, 1064812, 232292, 805235, 1079839, 477021, 1064812, 719719, 719715, 1070183, 604527, 422108, 290630, 446763, 1123073, 1060380, 1119026, 497121, 853265, 471342"
1168641,6,140.7407407,1,0,Karnataka,Surat,2019-11-24,field,day,0,-2,0,3.0,7.14,27.53,1.2,7.85,24.08,1.222,7.53,23.56,9.5,5,0,0,2,1.5393,1.7631,1.3382,1.0927,33.7,22.1,0.0,16.2,1.0,Other,3,"1060380, 232292, 422108, 642519, 290630, 423838, 1119026, 1159722, 931581, 1070183, 714451, 497121, 805235, 471342, 604527, 1159722, 390481, 390481, 398439, 1079839, 1070173, 446507"
1168641,6,140.7407407,1,1,Tamil Nadu,Surat,2019-11-25,field,day,0,0,0,3.0,7.14,27.53,1.2,7.85,24.08,1.222,7.53,23.56,9.5,6,0,0,2,1.5393,1.7631,1.5948,1.0927,33.8,22.3,0.0,17.6,0.0,Other,3,"438362, 390481, 232292, 1081442, 290630, 446507, 853265, 398439, 477021, 1119026, 471342, 777515, 1070183, 1151286, 642519, 714451, 719719, 446763, 1060380, 497121, 423838, 390481, 719715, 1070173, 422108"
1168641,6,90.90909091,2,1,Mumbai,Surat,2019-11-27,field,daynight,1,14,0,3.0,7.14,27.53,0.833,7.65,23.12,1.222,7.43,23.17,8.0,7,0,0,2,1.3883,1.1591,1.8514,1.0927,32.8,22.4,0.0,15.1,1.0,Other,3,"390481, 1079839, 1064812, 719715, 446507, 446763, 423838, 447261, 1070173, 1060380, 1123073, 719719, 642519, 714451, 853265, 1070183, 1159722, 1064812, 931581, 1159722, 604527, 805235, 390481"
1168641,6,96.0,1,0,UP,Alur (2),2021-01-10,bat,day,1,36,0,0.0,6.41,30.76,1.0,7.15,21.61,1.5,7.76,26.27,8.0,8,0,0,2,1.3883,1.1919,1.3382,1.0927,25.7,18.5,0.0,15.7,3.0,Other,3,"438362, 1161024, 1079470, 1175488, 1070183, 1081442, 326016, 723105"
1168641,6,104.9180328,1,0,Railways,Alur (2),2021-01-14,field,day,0,22,0,0.0,6.41,30.76,2.0,8.81,19.88,1.5,7.76,26.27,10.66666667,9,0,0,2,1.9655,1.4939,2.3684,2.1229,26.5,15.7,0.4,17.0,51.0,Other,3,"1161024, 1070183, 1079470"
1168641,6,112.9032258,2,1,Baroda,Ahmedabad,2021-01-29,field,night,1,17,0,1.461,8.05,29.93,1.0,8.46,26.96,1.166,8.13,25.56,11.66666667,10,0,0,2,1.9655,2.0711,1.3382,1.0927,25.9,12.1,0.0,18.0,0.0,Other,3,"1175441, 438362, 853265, 1161024, 1070183, 1079470, 1081442"
