Name,ID,Team
Ruturaj Gaikwad,1060380,Chennai Super Kings
Aravelly Avanish,1408675,Chennai Super Kings
MS Dhoni,28081,Chennai Super Kings
Ajinkya Rahane,277916,Chennai Super Kings
Shaik Rasheed,1292497,Chennai Super Kings
Sameer Rizvi,1175489,Chennai Super Kings
Devon Conway,379140,Chennai Super Kings
Moeen Ali,8917,Chennai Super Kings
Shivam Dube,714451,Chennai Super Kings
Rajvardhan Hangargekar,1175429,Chennai Super Kings
Ravindra Jadeja,234675,Chennai Super Kings
Ajay Mandal,1059570,Chennai Super Kings
Daryl Mitchell,381743,Chennai Super Kings
Rachin Ravindra,959767,Chennai Super Kings
Mitchell Santner,502714,Chennai Super Kings
Nishant Sindhu,1292506,Chennai Super Kings
Deepak Chahar,447261,Chennai Super Kings
Tushar Deshpande,822553,Chennai Super Kings
Richard Gleeson,473191,Chennai Super Kings
Mukesh Choudhary,1125688,Chennai Super Kings
Mustafizur Rahman,330902,Chennai Super Kings
Simarjeet Singh,1159722,Chennai Super Kings
Prashant Solanki,1252337,Chennai Super Kings
Shardul Thakur,475281,Chennai Super Kings
Maheesh Theekshana,1138316,Chennai Super Kings
Matheesha Pathirana,1194795,Chennai Super Kings
Rishabh Pant,931581,Delhi Capitals
Abishek Porel,1277545,Delhi Capitals
Ricky Bhui,642531,Delhi Capitals
Swastik Chikara,1403198,Delhi Capitals
Yash Dhull,1292498,Delhi Capitals
Jake Fraser-McGurk,1168049,Delhi Capitals
Shai Hope,581379,Delhi Capitals
Kumar Kushagra,1207295,Delhi Capitals
Prithvi Shaw,1070168,Delhi Capitals
Tristan Stubbs,595978,Delhi Capitals
David Warner,219889,Delhi Capitals
Harry Brook,911707,Delhi Capitals
Lalit Yadav,930189,Delhi Capitals
Mitchell Marsh,272450,Delhi Capitals
Axar Patel,554691,Delhi Capitals
Sumit Kumar,1159734,Delhi Capitals
Khaleel Ahmed,942645,Delhi Capitals
Praveen Dubey,777515,Delhi Capitals
Kuldeep Yadav,559235,Delhi Capitals
Mukesh Kumar,926851,Delhi Capitals
Anrich Nortje,481979,Delhi Capitals
Vicky Ostwal,1292520,Delhi Capitals
Rasikh Salam,1161489,Delhi Capitals
Jhye Richardson,774223,Delhi Capitals
Ishant Sharma,236779,Delhi Capitals
Lizaad Williams,379887,Delhi Capitals
Lungi Ngidi,542023,Delhi Capitals
Shubman Gill,1070173,Gujarat Titans
David Miller,321777,Gujarat Titans
Wriddhiman Saha,279810,Gujarat Titans
Sai Sudharsan,1151288,Gujarat Titans
M Shahrukh Khan,719719,Gujarat Titans
BR Sharath,917231,Gujarat Titans
Matthew Wade,230193,Gujarat Titans
Kane Williamson,277906,Gujarat Titans
Robin Minz,1350762,Gujarat Titans
Azmatullah Omarzai,819429,Gujarat Titans
Abhinav Manohar,778963,Gujarat Titans
Rashid Khan,793463,Gujarat Titans
Vijay Shankar,477021,Gujarat Titans
Manav Suthar,1175426,Gujarat Titans
Rahul Tewatia,423838,Gujarat Titans
Gurnoor Brar,1287033,Gujarat Titans
Spencer Johnson,1123718,Gujarat Titans
Kartik Tyagi,1122918,Gujarat Titans
Josh Little,928067,Gujarat Titans
Darshan Nalkande,1111917,Gujarat Titans
Noor Ahmad,1182529,Gujarat Titans
Sai Kishore,1048739,Gujarat Titans
Sandeep Warrier,592735,Gujarat Titans
Mohit Sharma,537119,Gujarat Titans
Jayant Yadav,447587,Gujarat Titans
Umesh Yadav,376116,Gujarat Titans
Sushant Mishra,1175457,Gujarat Titans
Mohammed Shami,481896,Gujarat Titans
Shreyas Iyer,642519,Kolkata Knight Riders
Srikar Bharat,529436,Kolkata Knight Riders
Manish Pandey,290630,Kolkata Knight Riders
Angkrish Raghuvanshi,1292495,Kolkata Knight Riders
Rahmanullah Gurbaz,974087,Kolkata Knight Riders
Ramandeep Singh,1079470,Kolkata Knight Riders
Nitish Rana,604527,Kolkata Knight Riders
Sherfane Rutherford,914541,Kolkata Knight Riders
Rinku Singh,723105,Kolkata Knight Riders
Jason Roy,298438,Kolkata Knight Riders
Phil Salt,669365,Kolkata Knight Riders
Venkatesh Iyer,851403,Kolkata Knight Riders
Sunil Narine,230558,Kolkata Knight Riders
Anukul Roy,1079839,Kolkata Knight Riders
Andre Russell,276298,Kolkata Knight Riders
Vaibhav Arora,1209292,Kolkata Knight Riders
Dushmantha Chameera,552152,Kolkata Knight Riders
AM Ghazanfar,1326798,Kolkata Knight Riders
Harshit Rana,1312645,Kolkata Knight Riders
Chetan Sakariya,1131754,Kolkata Knight Riders
Sakib Hussain,1340422,Kolkata Knight Riders
Mitchell Starc,311592,Kolkata Knight Riders
Suyash Sharma,1350792,Kolkata Knight Riders
Varun Chakravarthy,1108375,Kolkata Knight Riders
Gus Atkinson,1039481,Kolkata Knight Riders
Mujeeb Ur Rahman,974109,Kolkata Knight Riders
KL Rahul,422108,Lucknow Super Giants
Ayush Badoni,1151270,Lucknow Super Giants
Quinton de Kock,379143,Lucknow Super Giants
Devdutt Padikkal,1119026,Lucknow Super Giants
Nicholas Pooran,604302,Lucknow Super Giants
Ashton Turner,500268,Lucknow Super Giants
Krishnappa Gowtham,424377,Lucknow Super Giants
Deepak Hooda,497121,Lucknow Super Giants
Arshin Kulkarni,1403153,Lucknow Super Giants
Prerak Mankad,956871,Lucknow Super Giants
Kyle Mayers,348056,Lucknow Super Giants
Krunal Pandya,471342,Lucknow Super Giants
Marcus Stoinis,325012,Lucknow Super Giants
David Willey,308251,Lucknow Super Giants
Arshad Khan,1244751,Lucknow Super Giants
Matt Henry,506612,Lucknow Super Giants
Shamar Joseph,1356971,Lucknow Super Giants
Amit Mishra,31107,Lucknow Super Giants
Mohsin Khan,1132005,Lucknow Super Giants
Naveen-ul-Haq,793447,Lucknow Super Giants
Ravi Bishnoi,1175441,Lucknow Super Giants
Manimaran Siddharth,1151286,Lucknow Super Giants
Mayank Yadav,1292563,Lucknow Super Giants
Yash Thakur,1070196,Lucknow Super Giants
Yudhvir Singh,1206052,Lucknow Super Giants
Shivam Mavi,1079848,Lucknow Super Giants
Mark Wood,351588,Lucknow Super Giants
Tim David,892749,Mumbai Indians
Harvik Desai,1070195,Mumbai Indians
Ishan Kishan,720471,Mumbai Indians
