ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder,Extracted_IDs
820351,6,0.0,1,1,Patriots,Basseterre,2016-07-02,field,day,0,4,0,0.979,8.22,23.67,0.763,8.55,24.69,0.732,8.3,23.8,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,27.5,26.2,3.0,35.3,61.0,Caribbean Premier League,2,"44828, 276298"
820351,6,57.14285714,2,0,Trinbago,Port of Spain,2016-07-04,field,night,1,32,0,1.05,7.34,23.43,1.478,7.42,21.82,0.729,7.33,22.61,4.0,1,0,0,0,1.0863,1.0863,1.3382,1.0927,28.5,25.0,2.1,15.5,53.0,Caribbean Premier League,2,276298
820351,6,123.0769231,1,1,Amazon,Providence,2016-07-07,field,night,0,56,0,1.419,7.53,25.19,0.848,7.58,21.41,0.955,7.68,23.06,16.0,2,0,0,0,1.9655,1.9655,1.3382,1.0927,29.1,24.9,0.9,14.7,51.0,Caribbean Premier League,2,
820351,6,98.18181818,2,1,Amazon,Kingston,2016-07-15,field,night,1,-4,0,1.846,7.92,26.05,0.647,7.58,26.75,1.312,7.77,22.64,27.0,3,0,0,0,2.2407,2.2407,1.3382,2.8243,32.0,25.9,0.8,17.0,53.0,Caribbean Premier League,2,276298
820351,6,94.73684211,1,1,Patriots,Kingston,2016-07-16,field,night,0,69,0,1.846,7.92,26.05,1.545,8.22,20.61,1.312,8.23,25.67,18.0,4,0,0,1,1.8145,1.8145,1.3382,1.2437,32.0,26.0,0.1,18.5,51.0,Caribbean Premier League,2,"44828, 276298"
820351,6,111.25,1,1,Trinbago,Kingston,2016-07-18,field,night,0,84,0,1.846,7.92,26.05,1.545,8.22,20.61,1.312,8.23,25.67,22.25,5,0,0,1,2.3917,2.6483,2.5922,2.1229,32.7,26.0,0.0,19.5,2.0,Caribbean Premier League,2,"276298, 230558"
820351,6,116.6666667,1,0,Tridents,Kingston,2016-07-20,field,night,0,76,0,1.846,7.92,26.05,1.545,8.22,20.61,1.312,8.23,25.67,26.6,6,0,0,1,2.3917,3.0745,3.275,1.0927,30.7,25.1,1.9,20.6,53.0,Caribbean Premier League,2,"276298, 604302"
820351,6,130.46875,2,1,Zouks,Lauderhill,2016-07-30,field,day,1,0,0,1.0,8.03,25.3,0.5,7.73,27.63,1.9,7.56,21.9,33.4,7,0,0,1,2.8179,3.0745,1.3382,1.0927,32.0,25.2,3.5,13.7,63.0,Caribbean Premier League,2,"321777, 604302, 276298"
820351,6,125.1851852,2,1,Zouks,Lauderhill,2016-07-31,field,day,1,52,0,1.0,8.03,25.3,0.5,7.73,27.63,1.9,7.56,21.9,28.16666667,8,0,0,1,2.3917,2.6483,1.3382,1.0927,29.9,25.2,7.4,16.3,61.0,Caribbean Premier League,2,"44828, 276298"
820351,6,124.6835443,1,1,Amazon,Basseterre,2016-08-03,field,night,0,39,0,0.979,8.22,23.67,0.763,8.55,24.69,0.732,8.3,23.8,28.14285714,9,0,0,1,2.3917,3.0745,1.4892,1.9719,28.0,26.4,1.1,31.4,51.0,Caribbean Premier League,2,276298
820351,6,123.5955056,1,1,Trinbago,Basseterre,2016-08-05,field,night,0,0,0,0.979,8.22,23.67,0.763,8.55,24.69,0.732,8.3,23.8,27.5,10,0,0,1,2.3917,3.0745,2.625,3.4015,28.1,25.8,12.6,38.0,63.0,Caribbean Premier League,2,"276298, 230558"
820351,3,119.3548387,1,1,Pakistan,Bridgetown,2017-03-26,field,day,0,13,1,1.179,7.69,20.85,0.896,7.81,23.83,1.222,7.69,21.89,24.66666667,11,0,0,1,2.3917,2.6483,1.3382,1.0927,29.2,24.5,0.0,23.5,3.0,Bilateral,3,"230558, 230558"
820351,6,118.8481675,1,1,Pakistan,Bridgetown,2017-03-26,field,day,0,13,1,1.179,7.69,20.85,0.896,7.81,23.83,1.222,7.69,21.89,22.7,12,0,0,1,2.3917,2.0711,1.9422,1.6967,29.2,24.5,0.0,23.5,3.0,Bilateral,3,"230558, 230558"
