ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder,Extracted_IDs
802575,6,0.0,2,1,Hyderabad,Chennai,2017-01-30,bat,day,0,0,0,1.454,7.74,27.44,0.891,7.56,26.59,1.2,7.66,23.86,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,28.3,22.3,0.0,12.4,2.0,Tournament,4,"432783, 477021, 425943, 732293, 432783"
802575,6,40.0,2,0,RCB,Dubai (DICS),2020-09-21,field,night,1,7,0,1.4,7.67,23.26,1.639,7.72,22.51,0.751,7.56,23.19,2.0,1,0,0,0,0.9353,0.9353,1.3382,1.0927,35.4,25.4,0.0,25.4,3.0,IPL,4,"326016, 272450, 714451, 290630, 438362, 477021, 1070183, 793463, 253802, 1119026"
802575,6,55.55555556,2,0,CSK,Dubai (DICS),2020-10-13,bat,night,0,-2,0,1.4,7.67,23.26,0.88,7.23,22.76,0.751,7.56,23.19,5.0,2,0,0,0,1.0863,1.0863,1.6402,1.0927,35.8,25.6,0.0,28.7,0.0,IPL,4,"234675, 44828, 28081, 438362, 662973, 290630, 447261, 793463, 477021"
802575,6,50.0,2,0,Kings XI,Dubai (DICS),2020-10-24,field,night,1,-2,0,1.4,7.67,23.26,1.639,7.72,22.51,0.751,7.56,23.19,5.0,3,0,0,0,1.0863,1.0863,1.8968,1.0927,35.5,18.5,0.0,25.2,0.0,IPL,4,"497121, 942645, 1175441, 290630, 793463, 438362, 604302, 422108, 477021, 325026, 1175485"
802575,6,50.0,2,0,RCB,Chennai,2021-04-14,field,night,1,-2,0,1.454,7.74,27.44,0.739,7.84,25.09,1.2,7.66,23.86,5.0,4,0,0,0,1.0863,1.0863,1.3382,1.3947,31.6,26.6,2.1,19.1,55.0,IPL,4,"290630, 1119026, 477021, 390481, 390481, 253802, 719715, 325026, 1175485, 326016, 1159711, 793463"
802575,6,50.0,2,0,Bengal,Lucknow,2022-10-16,bat,day,0,5,0,1.105,7.27,26.1,0.75,6.73,20.89,1.15,7.15,22.59,5.0,5,0,0,0,1.0863,1.3429,1.3382,1.0927,30.0,20.2,0.0,10.1,1.0,Other,4,"1292502, 719715, 1151288, 1277545, 1159711, 719719, 1108375, 1048739, 377534"
