ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder,Extracted_IDs
311592,6,0.0,2,1,West Aust,W.A.C.A,2010-01-05,bat,daynight,0,0,0,1.789,7.81,27.49,0.842,7.73,26.52,1.12,7.8,22.6,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,38.7,18.8,0.0,28.1,3.0,Other,4,288284
311592,6,25.0,2,1,Trinidad & T,Chennai,2011-09-28,bat,daynight,0,1,0,1.454,7.74,27.44,0.891,7.56,26.59,1.2,7.66,23.86,2.0,1,0,0,0,0.9353,0.9353,1.3382,1.0927,34.6,26.6,0.0,13.5,3.0,T20 Tournament,4,"489889, 489889, 28081"
311592,6,30.0,2,0,Hurricanes,Hobart,2011-12-21,bat,night,0,16,0,1.931,8.2,27.03,0.846,8.12,25.14,1.066,8.23,24.76,1.5,2,0,0,0,0.9353,0.9353,1.3382,1.0927,15.1,10.0,0.0,18.8,3.0,BBL,4,288284
311592,6,61.11111111,1,0,Stars,Sydney,2011-12-27,bat,night,1,5,1,1.703,8.22,23.17,1.461,8.12,20.1,1.078,8.18,25.22,5.5,3,0,0,0,1.2373,1.2373,1.3382,1.0927,21.2,17.7,4.9,29.9,61.0,BBL,4,
311592,6,63.15789474,1,0,Scorchers,Sydney,2012-01-18,bat,night,1,5,1,1.703,8.22,23.17,1.461,8.12,20.1,1.078,8.18,25.22,6.0,4,0,0,0,1.2373,1.2373,1.9422,1.0927,25.3,19.1,0.2,15.2,51.0,BBL,4,272450
311592,6,65.0,2,1,Durham,Leeds,2012-06-15,field,day,1,-4,1,1.275,8.83,23.5,0.727,8.54,25.9,1.357,8.42,23.85,6.5,5,0,0,0,1.2373,1.4939,1.3382,1.0927,17.0,9.2,24.8,24.8,63.0,T20 Tournament,4,321777
311592,6,61.9047619,1,0,Leics,Leicester,2012-06-27,field,day,0,-2,0,0.8,8.2,23.44,1.5,8.44,23.42,1.051,8.15,23.5,4.333333333,6,0,0,1,1.2373,1.6449,1.3382,1.0927,21.0,15.6,0.8,20.4,51.0,T20 Tournament,4,321777
311592,6,61.9047619,2,0,Pakistan,Colombo (RPS),2012-10-02,field,daynight,1,-1,0,1.036,7.74,21.28,1.351,7.92,21.08,0.936,7.65,21.09,4.333333333,7,0,0,1,1.2373,2.0711,1.3382,1.0927,29.4,25.4,0.1,13.2,51.0,World Cup,4,"34102, 44828, 253802, 325026, 489889, 28081, 28081, 489889, 34102, 253802, 489889, 325026, 44828, 489889"
311592,3,58.33333333,2,0,Pakistan,Colombo (RPS),2012-10-02,field,daynight,1,-1,0,1.036,7.74,21.28,1.351,7.92,21.08,0.936,7.65,21.09,4.666666667,8,0,0,1,1.0863,1.3429,1.3382,1.0927,29.4,25.4,0.1,13.2,51.0,World Cup,4,"34102, 44828, 253802, 325026, 489889, 28081, 28081, 489889, 34102, 253802, 489889, 325026, 44828, 489889"
311592,3,55.55555556,2,1,West Indies,Colombo (RPS),2012-10-05,bat,night,0,0,0,1.036,7.74,21.28,0.862,7.41,21.4,0.936,7.65,21.09,5.0,9,0,0,1,1.0863,1.1919,1.5948,1.0927,29.8,24.6,0.0,13.6,3.0,World Cup,4,"489889, 489889, 489889, 489889"
