ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder,Extracted_IDs
917159,6,0.0,2,0,MI,Eden Gardens,2018-05-09,field,night,1,-1,1,1.428,8.25,24.16,1.261,8.39,25.05,0.847,8.09,25.96,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,34.9,27.7,0.0,24.1,3.0,IPL,4,"34102, 625371, 604527, 720471, 723105, 471342, 559235, 720471, 276298, 230558, 446507"
917159,6,20.0,2,0,SRH,Eden Gardens,2018-05-25,field,night,1,-2,1,1.428,8.25,24.16,1.261,8.39,25.05,0.847,8.09,25.96,1.0,1,0,0,0,0.9353,0.9353,1.3382,1.0927,32.3,27.4,0.1,27.4,51.0,IPL,4,"1070173, 230558, 276298, 326016, 559235, 793463, 604527, 497121"
917159,6,20.0,1,0,Haryana,Cuttack,2019-03-02,field,day,0,-2,0,1.2,7.3,24.38,1.0,7.82,19.93,1.2,8.06,24.09,1.0,2,0,0,0,0.9353,0.9353,1.3382,1.0927,28.7,18.1,0.0,15.6,2.0,Other,4,"290630, 423838, 1059570, 398439, 1057399, 344580"
917159,6,30.0,1,0,Kings XI,Sharjah,2020-10-26,field,night,0,-2,0,0.428,8.5,20.42,0.622,7.89,25.18,0.744,7.78,22.66,3.0,5,0,0,1,0.9353,1.1919,1.6402,1.0927,33.0,20.1,0.0,24.5,0.0,IPL,4,"604527, 1070173, 422108, 1108375, 230558, 446763, 604302, 489889, 489889, 1070188"
917159,6,27.27272727,1,1,Punjab,Ahmedabad,2021-01-26,field,day,0,-1,0,1.461,8.05,29.93,1.0,8.54,27.41,1.166,8.41,26.11,3.0,6,0,0,1,0.9353,1.1919,1.3382,1.0927,26.2,12.4,0.0,17.1,2.0,Other,4,"1070183, 1119026, 777515, 398439, 719719, 1209292, 1161024, 344580"
917159,6,23.52941176,1,0,RR,Wankhede,2021-04-24,field,night,0,-2,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,1.333333333,8,0,0,2,0.9353,1.1591,1.3382,1.0927,28.9,26.5,0.0,29.8,3.0,IPL,4,"276298, 714451, 230558, 1070173, 489889, 1151278, 604527, 423838, 321777, 308967, 446763, 489889, 425943"
917159,6,33.33333333,1,1,RCB,Pune,2022-04-26,field,night,0,0,0,0.71,8.01,23.29,1.047,8.42,23.82,1.241,8.12,27.46,2.666666667,10,0,0,2,0.9353,1.1919,1.3382,1.3947,40.2,24.3,0.0,21.1,2.0,IPL,4,"430246, 308967, 784379, 44828, 670025, 425943, 288284, 26421, 1159711, 940973, 1119026, 823703, 390481, 253802, 1079434, 390481, 277912, 325026"
917159,6,34.48275862,1,0,GT,Ahmedabad,2022-05-29,bat,night,1,-2,0,1.461,8.05,29.93,1.5,8.21,22.78,1.166,8.41,26.11,2.5,11,0,0,2,0.9353,1.1919,1.3382,1.2437,40.2,28.2,0.1,21.5,51.0,IPL,4,"1151278, 321777, 26421, 670025, 277912, 1070173, 308967, 1119026, 1079434, 625371, 425943"
