ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder,Extracted_IDs
1131978,6,0.0,2,1,Vidarbha,Raipur,2018-01-12,field,day,1,5,0,0.923,7.4,21.8,1.111,7.2,23.79,0.875,7.28,23.46,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,26.8,11.4,0.0,8.7,0.0,Other,3,"721867, 823703, 1059570, 447261, 853265, 30288"
1131978,6,60.0,2,1,Assam,Mumbai,2019-11-09,field,day,1,37,0,0.914,7.23,22.96,2.428,7.55,20.26,0.425,7.55,24.37,3.0,1,0,0,0,1.2373,1.2373,1.3382,1.0927,28.1,24.3,1.9,11.9,51.0,Other,1,"823703, 851403, 1079434"
1131978,6,110.0,1,1,Mumbai,Wankhede,2019-11-11,bat,day,1,-4,0,1.25,8.23,27.2,0.758,7.95,25.67,0.732,8.29,26.23,11.0,2,0,0,0,1.9655,1.9655,1.3382,1.0927,28.7,25.5,0.0,19.9,0.0,Other,1,"823703, 1159711, 851403, 446507"
1131978,6,110.0,1,1,Mizoram,Mumbai,2019-11-12,field,day,0,128,0,0.914,7.23,22.96,0.411,7.14,24.08,0.425,7.29,20.8,7.333333333,3,0,0,1,1.5393,1.5393,2.3684,1.0927,32.0,22.8,0.0,10.9,1.0,Other,1,"1159711, 390481, 423838, 823703, 851403, 390481, 1176959"
1131978,6,153.8461538,1,1,Meghalaya,Wankhede,2019-11-14,bat,day,1,126,0,1.25,8.23,27.2,0.758,7.95,25.67,0.732,8.29,26.23,20.0,4,0,1,1,2.3917,2.3917,1.3382,1.0927,29.8,26.7,0.0,19.2,0.0,Other,1,"714451, 851403, 446507, 1159711, 823703, 642519"
1131978,6,177.2151899,1,1,Bengal,Mumbai,2019-11-15,field,day,0,-1,0,0.914,7.23,22.96,0.411,7.14,24.08,0.425,7.29,20.8,28.0,5,0,2,1,2.3917,2.6483,3.4118,1.0927,30.5,22.6,0.0,12.7,2.0,Other,1,"851403, 1079434, 823703, 1159711, 694211, 1159843"
1131978,6,165.8823529,1,1,Haryana,Mumbai,2019-11-17,bat,day,1,23,0,0.914,7.23,22.96,0.461,7.66,25.19,0.425,7.29,20.8,23.5,6,0,2,1,2.3917,2.6483,3.2422,1.0927,33.0,24.7,0.0,14.3,2.0,Other,1,"390481, 851403, 823703, 390481, 423838, 1159711"
1131978,6,160.0,1,1,Puducherry,Wankhede,2019-11-18,field,day,0,172,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,21.71428571,7,0,2,1,2.3917,2.6483,3.4118,1.0927,28.8,26.3,0.0,29.6,2.0,Other,1,"823703, 1079434, 851403"
1131978,6,161.6438356,1,1,Arunachal,Ranchi,2023-10-17,bat,day,1,127,0,1.052,8.21,27.1,0.545,8.23,28.13,0.666,7.91,24.85,29.5,8,0,3,1,2.3917,3.5563,1.3382,1.0927,28.6,19.2,0.1,16.2,51.0,Other,3,"446763, 1287032, 1168641, 1161024, 30288, 1070183, 1079470, 1292497"
1131978,6,182.9113924,2,1,Punjab,Ranchi,2023-10-19,bat,daynight,0,14,0,1.052,8.21,27.1,1.833,8.26,26.35,0.666,8.15,25.78,32.11111111,9,0,4,1,2.8179,3.5563,3.5814,1.0927,27.3,17.6,0.0,9.4,1.0,Other,3,"1161024, 1070183, 1287032, 30288, 1292497, 446763, 1079470"
1131978,6,181.9875776,2,1,Saurashtra,Ranchi,2023-10-21,bat,day,0,103,0,1.052,8.21,27.1,1.833,8.26,26.35,0.666,8.15,25.78,29.3,10,0,4,1,2.3917,3.0745,2.9856,1.0927,26.4,15.9,0.0,10.8,0.0,Other,3,"390484, 446763, 30288, 1151273, 1161024, 1070183, 390484, 1175441"
1131978,6,193.1428571,1,1,Goa,Ranchi,2023-10-23,field,day,0,56,0,1.052,8.21,27.1,0.769,7.67,24.29,0.666,7.91,24.85,30.72727273,11,0,4,1,2.8179,3.0745,3.6684,1.0927,27.0,17.7,0.0,12.0,3.0,Other,2,"1148776, 446763, 1070183, 554691, 1151273, 1161024, 30288, 1292497, 1079470"
1131978,6,188.6597938,1,1,Gujarat,Ranchi,2023-10-25,field,day,0,26,0,1.052,8.21,27.1,0.769,7.67,24.29,0.666,7.91,24.85,30.5,12,0,4,1,2.8179,3.5007,3.925,1.0927,27.0,18.7,0.1,11.2,51.0,Other,3,"1161024, 30288, 1148776, 1292497, 1081442, 1168641, 1070183, 1079470, 1151273, 446763"
1131978,6,188.0,1,1,Andhra,Ranchi,2023-10-27,field,daynight,0,97,0,1.052,8.21,27.1,0.769,7.67,24.29,0.666,7.91,24.85,28.92307692,13,0,4,1,2.3917,2.6483,3.7554,1.0927,27.0,16.7,0.0,11.8,3.0,Other,3,"1070183, 1161024, 1292497, 1079470, 446763, 1148776"
1131978,6,197.6415094,2,1,GT,Ahmedabad,2024-04-04,field,night,1,63,0,1.461,8.05,29.93,1.0,8.46,26.96,1.166,8.13,25.56,29.92857143,14,0,4,1,2.3917,2.6483,1.3382,1.0927,37.4,25.4,0.0,12.9,3.0,IPL,3,"477021, 721867, 1168641, 1161024, 377534, 423838, 1151288, 662973, 1070173"
1131978,6,196.5065502,2,0,SRH,Mullanpur,2024-04-09,field,night,1,71,1,0.647,7.33,23.33,0.583,7.37,24.75,1.333,7.35,18.51,30.0,15,0,4,1,2.8179,3.0745,1.3382,1.0927,32.5,14.9,0.0,14.2,3.0,IPL,3,"530011, 1161024, 489889, 1159711, 1175496, 721867, 390484, 662973, 1070183, 1175485, 326016, 377534, 436757, 446763, 436757, 390484, 530011, 1175496, 489889, 600498"
1131978,6,197.9508197,1,1,RR,Mullanpur,2024-04-13,field,night,0,67,1,0.647,7.33,23.33,1.714,8.41,17.84,1.333,7.86,22.76,32.2,16,0,4,1,2.8179,3.0745,3.188,1.0927,34.3,17.6,0.0,21.4,3.0,IPL,3,"721867, 1161024, 1168641, 820351, 277912, 662973, 1125958, 425943, 1125958, 1151278, 403902, 1175488, 1079434, 377534, 670025"
1131978,6,197.6923077,2,1,MI,Mullanpur,2024-04-18,field,night,1,133,1,0.647,7.33,23.33,0.583,7.37,24.75,1.333,7.35,18.51,32.125,17,0,4,1,2.8179,3.0745,3.8708,1.0927,31.6,19.6,0.0,18.6,3.0,IPL,3,"446507, 550215, 390481, 625371, 1170265, 720471, 892749, 662973, 1168641, 1161024, 721867, 677077, 403902, 34102, 377534, 390481, 720471"
1131978,6,199.6527778,1,1,GT,Mullanpur,2024-04-21,bat,night,1,1,1,0.647,7.33,23.33,0.8,6.75,20.2,1.333,7.86,22.76,33.82352941,18,0,5,1,2.8179,3.5007,4.0946,2.9753,33.3,18.9,0.0,14.6,2.0,IPL,3,"377534, 1151288, 321777, 719719, 390481, 390481, 793463, 423838, 1168641, 550215, 1048739, 1161024, 662973, 1070173, 819429, 721867, 403902"
1131978,6,195.2702703,2,1,CSK,Dharamsala,2024-05-05,field,daynight,1,1,1,1.0,8.2,24.62,1.083,7.87,27.2,1.066,7.76,21.08,32.11111111,19,0,5,1,2.8179,3.0745,1.3382,1.0927,25.9,17.5,0.0,14.2,1.0,IPL,3,"502714, 1064812, 822553, 8917, 28081, 234675, 1064812, 550215, 1168641, 714451, 1060380, 1161024, 277916, 662973, 390481, 390481, 721867, 377534"
