ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder,Extracted_IDs
1339031,6,0.0,2,1,M. Pradesh,Rajkot,2022-10-11,bat,daynight,0,35,0,0.846,8.11,25.01,1.058,8.11,26.42,0.756,8.03,25.51,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,35.6,24.2,0.0,14.5,1.0,Other,3,"1070188, 1064812, 853265, 1175426, 232292, 851403, 1064812"
1339031,6,187.5,2,0,Vidarbha,Rajkot,2022-10-12,field,day,1,7,0,0.846,8.11,25.01,1.642,7.96,23.0,0.756,8.03,25.51,15.0,1,0,0,0,1.9655,1.9655,2.3684,1.0927,35.0,24.4,0.0,12.0,3.0,Other,2,"851403, 1070196, 277916, 721867, 1151278, 1125958, 1125958, 823703, 1111917"
1339031,6,163.6363636,1,0,Railways,Rajkot,2022-10-14,bat,daynight,1,38,0,0.846,8.11,25.01,0.944,8.02,23.62,0.756,8.11,24.53,18.0,2,0,0,0,1.9655,1.9655,2.625,1.0927,35.2,21.8,0.0,15.6,2.0,Other,3,"853265, 714451, 1070188, 1079434, 1151278, 30288"
1339031,6,213.3333333,1,1,Uttarakhand,Rajkot,2022-10-16,field,day,0,48,0,0.846,8.11,25.01,0.608,8.19,27.6,0.756,8.11,24.53,32.0,3,0,0,0,2.8179,2.8179,3.734,1.0927,34.9,21.6,0.0,16.5,2.0,Other,2,"232292, 1064812, 853265, 1079434, 1064812, 1070188"
1339031,6,165.7142857,2,1,Mumbai,Saurashtra,2022-10-18,bat,day,0,18,0,0.846,8.11,25.01,1.058,8.11,26.42,0.756,8.03,25.51,29.0,4,0,0,0,2.3917,2.3917,1.3382,1.0927,34.8,22.3,0.0,11.6,3.0,Other,3,"1064812, 642519, 714451, 1064812, 1079434, 853265, 277916, 1070188, 1151278"
1339031,6,160.9756098,1,0,Assam,Saurashtra,2022-10-20,bat,day,1,47,0,0.846,8.11,25.01,0.944,8.02,23.62,0.756,8.11,24.53,22.0,5,0,0,0,2.3917,2.6483,1.9422,1.0927,35.1,20.8,0.0,12.7,0.0,Other,3,"1079434, 1064812, 823703, 853265, 1175441, 1111917, 1070188, 721867, 1125958, 1159843, 1125958, 1064812, 1252585"
1339031,6,126.25,1,1,Mizoram,Saurashtra,2022-10-22,bat,day,1,78,0,0.846,8.11,25.01,0.944,8.02,23.62,0.756,8.11,24.53,33.66666667,6,0,0,0,2.8179,3.5007,3.7198,1.0927,35.1,22.1,0.0,19.2,1.0,Other,2,"277916, 714451, 1151278, 642519, 232292, 853265"
1339031,6,128.9473684,2,1,Bengal,Mohali,2023-10-17,field,day,1,25,0,1.23,8.32,27.96,1.757,8.36,25.29,0.61,8.3,28.75,36.75,7,0,0,0,2.8179,3.5007,1.3382,1.0927,26.3,16.6,0.1,13.8,51.0,Other,3,"1064812, 1207295, 1079839, 447261, 853265, 497121, 1277545, 1064812, 1159711, 1175426"
1339031,6,137.2670807,1,1,Jharkhand,Mullanpur,2023-10-21,field,day,0,48,0,0.647,7.9,18.27,1.714,8.41,17.84,1.333,7.86,22.76,44.2,9,0,1,0,3.2441,3.5007,1.3382,1.0927,29.0,14.8,0.0,7.6,3.0,Other,2,"1064812, 1175426, 1064812, 1079839, 1207295, 497121, 447261, 853265"
1339031,6,140.4624277,2,1,Uttarakhand,Mohali,2023-10-25,field,daynight,1,6,0,1.23,8.32,27.96,1.757,8.36,25.29,0.61,8.3,28.75,40.5,10,0,1,0,3.2441,3.5007,3.838,2.5491,29.3,16.2,0.0,14.5,0.0,Other,2,"1175463, 1111917, 1060380, 1252585, 232292, 1125958, 721867, 447261, 853265, 1206039, 398439, 497121, 1125958"
1339031,6,137.9888268,1,0,Maharashtra,Mullanpur,2023-10-27,bat,day,1,17,0,0.647,7.9,18.27,0.8,6.75,20.2,1.333,7.86,22.76,35.28571429,11,0,1,0,2.8179,3.0745,2.7946,1.0927,29.1,14.8,0.0,15.3,1.0,Other,3,"497121, 1403153, 853265, 1060380, 447261"
