ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder,Extracted_IDs
1070188,6,0.0,1,0,RR,Dubai (DICS),2020-09-30,field,night,0,20,0,1.4,7.67,23.26,0.61,7.71,24.37,0.751,7.62,22.59,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,39.5,25.2,0.0,24.2,0.0,IPL,3,"276298, 1079434, 604527, 423838, 1070173, 489889, 669855, 489889, 390484, 308967, 425943, 390484, 344580, 230558"
1070188,6,160.0,2,0,DC,Sharjah,2020-10-03,field,night,1,7,0,0.428,8.5,20.42,1.605,7.98,23.1,0.744,7.62,23.54,8.0,1,0,0,0,1.5393,1.5393,1.3382,1.0927,33.5,25.3,0.0,21.6,0.0,IPL,4,"670025, 1070173, 489889, 276298, 230558, 642519, 325012, 446763, 931581, 604527, 489889"
1070188,6,137.5,1,1,CSK,Abu Dhabi,2020-10-07,bat,night,1,-4,0,1.142,7.58,22.54,1.055,7.62,24.62,0.864,7.7,23.52,11.0,2,0,0,0,1.9655,1.9655,1.3382,1.0927,38.3,27.8,0.0,26.7,0.0,IPL,4,"604527, 446763, 489889, 1108375, 1070173, 234675, 28081, 44828, 662973, 230558, 489889, 276298"
1070188,6,110.0,2,1,RCB,Sharjah,2020-10-12,bat,night,0,4,0,0.428,8.5,20.42,1.031,7.08,22.0,0.744,7.62,23.54,11.0,3,0,0,1,1.9655,1.9655,1.9422,1.0927,35.6,28.2,0.0,22.9,0.0,IPL,4,"446763, 489889, 276298, 604527, 917159, 1119026, 253802, 1108375, 489889, 1070173"
1070188,6,88.23529412,1,1,Kings XI,Sharjah,2020-10-26,field,night,0,4,0,0.428,8.5,20.42,0.622,7.89,25.18,0.744,7.78,22.66,7.5,4,0,0,1,1.3883,1.3883,1.8968,1.0927,33.0,20.1,0.0,24.5,0.0,IPL,3,"604527, 1070173, 917159, 422108, 1108375, 230558, 446763, 604302, 489889, 489889"
1070188,6,70.0,1,0,RR,Dubai (DICS),2020-11-01,field,night,0,5,0,1.4,7.67,23.26,0.61,7.71,24.37,0.751,7.62,22.59,7.0,5,0,0,1,1.2373,1.4939,1.9422,1.6967,30.1,20.4,0.0,16.9,0.0,IPL,4,"1070173, 446763, 423838, 489889, 1079434, 344580, 276298, 308967, 425943, 230558, 489889, 669855, 604527"
1070188,6,70.96774194,2,1,CSK,Wankhede,2021-04-21,field,night,1,-4,0,1.25,8.23,27.2,1.38,8.43,26.58,0.732,8.32,26.77,7.333333333,6,0,0,1,1.2373,1.3429,1.3382,1.0927,28.6,28.0,0.0,25.3,3.0,IPL,4,"1070173, 489889, 234675, 44828, 489889, 604527, 1060380, 276298, 917159, 1108375, 446763, 230558, 28081, 8917"
1070188,6,66.66666667,1,1,Andhra,Vadodara,2021-11-08,bat,day,1,9,0,1.142,7.47,22.42,1.666,6.98,18.77,0.764,7.44,21.75,5.5,7,0,0,2,1.2373,1.1591,1.3382,1.0927,32.7,19.2,0.0,18.7,3.0,Other,3,"1246528, 853265, 390481, 1175496, 537119, 1175496, 497121, 430246, 1175441, 1079839, 423838, 1175485, 390481"
1070188,6,75.86206897,2,1,M. Pradesh,Rajkot,2022-10-11,bat,daynight,0,-1,0,0.846,8.11,25.01,1.058,8.11,26.42,0.756,8.03,25.51,13.2,9,0,0,2,1.6635,1.9201,1.3382,1.0927,35.6,24.2,0.0,14.5,1.0,Other,3,"1064812, 853265, 1339031, 1175426, 232292, 851403, 1064812"
1070188,6,74.44444444,1,0,Railways,Rajkot,2022-10-14,bat,daynight,1,12,0,0.846,8.11,25.01,0.944,8.02,23.62,0.756,8.11,24.53,11.16666667,10,0,0,2,1.6635,1.9201,1.3382,1.0927,35.2,21.8,0.0,15.6,2.0,Other,3,"853265, 714451, 1339031, 1079434, 1151278, 30288"
